Date;ABI BB Equity;NOKIA FH Equity;DG FP Equity;BNP FP Equity;SAN FP Equity;FP FP Equity;GLE FP Equity;OR FP Equity;AI FP Equity;ORA FP Equity;SU FP Equity;VIV FP Equity;EI FP Equity;BN FP Equity;AIR FP Equity;CS FP Equity;ENGI FP Equity;SAF FP Equity;SGO FP Equity;CA FP Equity;MC FP Equity;UL NA Equity;UNA NA Equity;DAI GY Equity;MUV2 GY Equity;ALV GY Equity;FRE GY Equity;BAYN GY Equity;DTE GY Equity;BAS GY Equity;DPW GY Equity;EOAN GY Equity;VOW3 GY Equity;BMW GY Equity;DBK GY Equity;SAP GY Equity;SIE GY Equity;ISP IM Equity;ENEL IM Equity;UCG IM Equity;ENI IM Equity;G IM Equity;INGA NA Equity;ASML NA Equity;PHIA NA Equity;IBE SQ Equity;TEF SQ Equity;ITX SQ Equity;BBVA SQ Equity;SAN SQ Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/07;36,8666;19,71;59,95;90,8527;70,96;56,56;130,5935;86,73;62,9685;22,12;53,29;30,4548;44,15;55,3569;23,36;31,3546;36,9;19,32;74,3423;47,147;77,9111;#N/A N/A;22,2;65,39;136,65;162,96;18,9;53,35;12,97;45,68;24,06;37,55;72,004;49,39;101,512;34,94;89,936;5,3919;7,4055;37,4573;26,36;31,0364;25,7623;18,83;30,62;10,335;16,4713;9,434;17,9562;12,7266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/07;36,9854;19,68;59,15;91,6011;70,65;56,8;131,0283;87,14;62,7753;22,58;53,44;30,9386;44,25;55,2956;23,58;31,5597;37,44;19,17;73,9971;47,0859;78,4248;#N/A N/A;22,24;67,84;136,1;163,25;18,95;52,48;13,35;45,325;23,98;38,5;74,986;50;102,243;35,68;90,634;5,4369;7,528;37,4786;26,58;30,9545;25,5012;18,65;30,83;10,45;16,7283;9,498;18,1292;12,8478;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/07;37,1166;19,58;58,35;86,9457;70,58;56,24;128,4732;86,9;61,9741;22,48;54,115;30,5806;43,81;54,7625;23,25;30,9735;37,36;19,13;72,6707;46,6054;77,866;#N/A N/A;22,27;65,99;135,2;161,67;18,567;52,53;13,32;45,285;23,65;38,673;73,266;49,25;100,616;35,24;93,647;5,3422;7,4681;36,8404;26,24;30,6909;25,1019;18,52;30,32;10,37;16,6097;9,422;17,9658;12,708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/07;37,1979;19,77;57,6;88,3161;70,7;56,25;128,8014;87,71;62,199;22,42;53,025;30,6774;44,005;54,418;23,36;31,3252;38;19,37;72,4345;47,6799;78,0553;#N/A N/A;22,1;67,2;138,37;162,91;18,65;52,45;13,41;45,445;23,44;38,643;72,223;49,75;97,474;35,18;94,878;5,2943;7,416;37,2339;26,32;30,8091;25,2632;18,49;30,35;10,37;16,5306;9,35;17,8794;12,7453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/05/07;37,348;19,84;57,5;88,5396;70,92;56,25;129,1474;88,1;62,4098;22,61;52,85;30,7935;44,025;54,3473;23,64;31,5109;37,62;19,58;73,0977;47,8197;78,5329;#N/A N/A;22,15;67,2;138,37;162,91;18,65;52,45;13,41;45,445;23,44;38,643;72,223;49,75;97,474;35,18;94,878;5,314;7,4478;37,436;26,28;31,31;25,34;18,49;30,34;10,375;16,5504;9,446;17,937;12,8199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/05/07;37,0729;19,74;56,99;88,3938;70,52;55,97;128,8192;87,62;61,6403;22,7;53,015;31,0741;43,995;55,0361;23,24;31,3057;37,3;19,4;72,9614;47,61;78,8574;#N/A N/A;22,18;67,32;139,72;163,38;18,787;52,46;13,65;45,25;23,48;38,507;72,968;50,6;98,075;35,31;95,372;5,3103;7,409;37,0212;26,06;31,05;25,3323;18,44;30,78;10,4;16,669;9,4;18,0331;12,9877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/07;37,3417;20,17;57,34;88,0343;70,95;55,52;127,7723;87,65;61,1028;22,79;53,26;30,9483;43,775;55,0125;22,9;31,1787;37,4;19,06;72,6071;47,4615;77,7759;#N/A N/A;22,2;67,58;138,5;162,1;18,6;52,39;13,71;44,995;23,28;39,117;72,332;49,88;97,857;35,1;94,452;5,3384;7,4152;37,2871;26,03;30,62;25,2248;18,34;30,69;10,5175;16,5702;9,352;17,9082;12,9597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/07;39,1422;20,35;58,8;87,6455;71,66;56;128,4554;88,3;61,9987;22,83;53,645;31,3354;44,655;54,9323;23,37;31,7454;37,32;19,13;74,0334;47,313;79,0556;#N/A N/A;22,17;68,15;139,9;165;19,003;53,49;13,78;46,02;23,64;40,727;72,74;49,77;98,397;35,57;94,907;5,3178;7,4531;37,1063;26,28;30,99;25,4244;19,25;31,6;10,725;16,6987;9,382;18,0427;13,314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/06/07;38,5233;20,9;60,01;88,909;71,35;56,6;129,6443;89,38;63,2461;23,42;54,2;31,3257;44,76;55,9844;23,42;32,0678;37,45;19,28;75,0782;47,4964;78,2716;#N/A N/A;22,33;68,45;141,1;170,1;19,413;54,33;14,35;46,225;24,06;41,327;73,475;50,73;98,562;36,38;95,663;5,2896;7,5421;36,6914;26,3;31,01;25,386;19,47;31,34;11,275;16,8766;9,41;18,1099;13,5191;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/06/07;38,2982;21,11;58,9;87,8787;71,21;56,13;127,9231;89,23;63,5904;23,22;54,405;31,1128;45,465;55,3805;23,5;31,804;36,92;19,47;74,0334;47,7148;77,9471;#N/A N/A;22,25;67,68;142,29;172,65;19,01;54,48;14,1;46,115;24,07;40,583;74,3;49,86;97,387;36,65;96,283;5,2399;7,5306;36,3617;26,11;30,89;25,5166;19,29;31,42;11,29;16,7877;9,38;18,0139;13,3979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/06/07;38,2044;20,88;58,15;86,5958;70,33;56;125,9624;88,85;64,0542;22,97;53,985;31,0645;44,665;54,5596;22,9;31,5011;36,49;19,81;73,8245;47,2518;76,6854;#N/A N/A;22,01;66,93;140,5;171,2;19,06;54,65;13,97;46,13;24;40,057;74,35;49,2;97,257;36,35;95,382;5,2971;7,4848;37,1861;26,43;30,7;25,5319;18,8;31,5;11,085;16,6888;9,19;18,0043;13,3326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/06/07;37,2917;20,9;56,1;84,5257;69,58;55,6;123,8598;87,49;63,2637;22,64;53,335;30,6967;44,075;53,8708;22,64;31,1494;35,68;19,07;72,4617;45,8628;76,6043;#N/A N/A;21,72;64,77;137,01;168,5;19,037;53,1;13,85;44,22;23,71;38,803;72,64;47,6;94,872;36,25;93,521;5,2456;7,4337;36,5691;26,23;30,16;25,3169;18,62;30,91;10,6275;16,3131;8,84;17,62;13,1089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/06/07;36,5102;20,7;54,8;83,4469;67,63;55,5;123,7622;86,23;62,5539;21,19;52,47;30,4064;43,71;53,0121;22,27;30,6999;34,7;18,74;71,526;45,627;75,7752;#N/A N/A;21,49;64,49;134,65;165,73;18,667;51,85;13,75;43,425;23,96;37,78;71,239;47,1;93,288;35,88;92,882;5,1818;7,3517;35,9735;26,33;29,75;25,0328;18,94;30,53;10,55;16,1253;8,666;17,3029;12,8665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/06/07;36,6603;20,91;54,36;84,7104;67,57;55,25;124,4276;86,51;62,0655;21,24;52,5;30,2322;43,985;52,8139;22,29;30,2895;34,32;18,64;71,1807;45,3562;75,7481;#N/A N/A;21,49;64,85;132,45;163,1;18,757;51,91;13,69;43,31;23,83;38,363;71,139;46,81;92,653;36,25;91,263;5,178;7,2583;35,9416;26,33;29,46;24,9176;19,04;31,01;10,71;16,2044;8,868;17,2741;12,969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/06/07;37,7543;21,15;54,82;86,3917;67,52;55,42;126,5657;86,8;63,2496;21,23;53,6;30,4354;43,98;52,4836;22,69;30,5534;34,62;18,73;72,0075;45,8716;76,2708;#N/A N/A;21,71;66,31;133,51;168,66;19,43;53,17;13,65;44,06;23,97;38,703;70,513;47,3;94,724;36,72;93,395;5,1574;7,2697;35,915;26,23;29,6;24,8792;19,14;30,91;10,915;16,145;8,976;17,3221;13,0716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/07;37,0666;20,78;53,4;85,5851;66,95;55,37;123,8243;87,08;62,4028;21,15;53,18;30,0967;44,2;52,578;22,42;30,3677;34,84;18,53;71,4987;45,1465;76,0545;#N/A N/A;21,88;66,38;132,4;167,89;19,44;53,45;13,61;44,115;23,76;38,157;71;47,22;94,063;36,22;94,413;5,1161;7,3182;35,1598;26,34;29,71;24,6873;18,81;30,55;10,845;15,977;8,92;17,0916;12,7732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/07;37,3292;20,94;54,67;85,8766;67,26;55,97;125,2083;87,21;62,6488;21,31;53,235;29,9709;44,14;53,6443;22,76;30,3579;35,07;18,65;72,171;45,6357;75,9284;#N/A N/A;21,85;66,67;131,72;166,03;19,14;54,32;13,64;43,86;23,64;38,037;71,716;47,37;94,167;36,25;95,217;5,1724;7,3341;35,782;26,44;29,76;24,6489;19,08;30,47;10,985;16,1154;9,05;17,0339;12,7732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/07;37,7793;21,38;56,29;87,9759;63;58;127,79;88,24;65,4457;21,48;54,745;30,3774;44,34;55,5315;23,43;31,4132;36,03;19,11;74,2605;46,2822;77,7759;#N/A N/A;22,16;68,06;133,81;169,03;19,413;55,57;13,72;44,64;24,47;39,37;72,004;49,05;95,847;36,58;99,597;5,2427;7,3261;36,3511;27,09;30,15;25,0175;19,21;31,24;11,1425;16,3724;9,122;17,6008;13,0063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/06/07;38,1482;21,78;56,9;88,9381;62,65;58,86;128,6506;90;66,5138;21,43;55,06;30,4548;44,78;56,3619;24,28;32,0874;36;19,48;75,2962;46,7801;78,3887;#N/A N/A;22,68;68,98;135,95;173,03;20,12;56,51;13,94;46,02;24,8;40,597;73,346;49,66;97,457;36,56;103,861;5,3637;7,3737;36,9414;27,15;30,76;25,4628;20,02;31,56;11,3;16,5702;9,202;17,8602;13,0529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/06/07;38,1357;21,36;56,8;88,7535;62,04;59,09;128,0118;88,47;65,6003;21,36;54,6;30,3483;44,635;55,4088;24,12;31,9506;35,78;19,5;76,0503;46,2385;77,5416;#N/A N/A;22,52;68,72;136,61;174,06;20,26;56,05;13,77;47,015;24,78;40,687;74,3;49,55;97,996;37,28;102,495;5,345;7,089;36,7553;26,61;30,55;25,6164;20,36;31,42;11,175;16,323;8,97;17,7064;12,9317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/07;37,8356;21,22;56;88,4036;62,1;58,95;127,4884;87,42;66,4927;21,32;54,54;30,5903;44,475;54,6823;24,26;32,0385;36,03;19,24;75,7687;45,5833;76,6133;#N/A N/A;22,2;68,76;137,65;175,05;19,967;56,68;13,76;47,33;24,48;40,2;74,052;49,16;98,17;37,89;103,027;5,3553;7,134;36,835;27,11;30,71;25,6394;20,25;31,42;11,0775;16,1549;8,818;17,5911;12,8851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/07;38,1357;21,41;56,14;88,5396;61,65;59,27;127,1335;87,37;67,322;21,29;54,34;30,7741;44,36;54,7861;24,19;32,4977;35,98;19,22;76,0049;45,4086;76,9468;#N/A N/A;22,11;69,18;138,9;178,64;19,367;56,59;13,84;48,18;24,4;40,403;74,708;49,38;99,041;38,15;104,055;5,314;7,1075;36,7127;26,98;30,85;25,8468;20,3;31,78;10,975;16,3428;8,82;17,7064;12,9597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/06/07;37,8231;20,77;55,46;87,0624;60,77;59,1;125,2527;86,8;65,9938;21,04;53,385;30,6774;43,955;54,1821;23,76;31,8236;35,83;18,97;74,4059;44,8757;77,0369;#N/A N/A;22,1;67,62;137,23;174,71;19,267;56,01;13,68;47,305;23,97;39,823;73,405;48,33;96,995;37,86;102,165;5,2643;7,0344;36,1277;26,79;30,55;25,6625;20,3;31,67;10,7225;16,1747;8,734;17,4566;12,7359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/06/07;37,6355;20,77;55;86,0613;60,4;58,71;125,6697;86,6;66,4716;21;52,945;30,4838;43,7;54,3237;24,1;31,9115;36,18;18,9;73,9517;45,1552;76,4601;196,69;22,5;67,7;136,85;177,57;19,237;56,41;13,54;47,33;24,04;39,71;73,207;48;96,125;37,79;101,797;5,2409;6,9815;35,9416;26,63;30,37;25,6778;20,83;31,41;10,6375;16,0165;8,628;17,351;12,7453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/06/07;37,9794;20,68;54,77;86,3043;60,05;58,5;124,818;86,91;65,8813;20,6;52,03;30,2806;43,65;55,2579;23,98;31,6086;35,97;18,92;74,3968;45,1028;76,415;194,19;22,49;67;135,3;178,3;19;56,21;13,45;46,865;23,91;40,3;73,763;47,97;94,863;37,74;101,739;5,2118;7,0264;35,8511;26,54;30,36;25,4628;20,69;31,41;10,71;16,1055;8,604;17,4759;12,8105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/06/07;37,4605;20,53;53,99;85,1963;59,96;58;122,9904;85,75;64,9116;20,51;52,235;30,1451;43,5;55,1824;23,76;31,2275;35,69;18,71;73,8335;44,9194;75,4687;191,7;22,83;66,95;135,2;174,28;18,85;55,2;13,51;46,41;23,53;40;74,221;48;93,862;37,48;101,487;5,1883;6,9779;35,2023;26,41;29,8;25,2632;20,25;31,05;10,3025;16,056;8,662;17,399;12,6986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/06/07;36,9478;20,4;54,39;84,4091;60,3;57,46;121,8282;85,84;65,3262;20,5;51,25;30,387;43,69;55,2107;23,9;30,9442;37,01;18,89;74,4786;45,2426;75,2795;192,9;22,99;66,01;134,59;170,86;18,617;55,23;13,59;46,335;23,46;40,247;73,574;47,24;91,974;37,81;100,305;5,1264;6,8757;35,1385;26,14;29,84;25,0482;20,29;30,75;10,2025;16,1648;8,578;17,2549;12,6707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/06/07;36,8603;20,8;55,03;84,5549;60,43;59,32;121,3225;86,4;66,4576;20,48;51,5;30,8128;43,765;55,4371;24,05;31,1787;37,24;19,08;75,0691;45,1028;76,2258;194,32;23,08;67,6;135;172,58;18,997;56,06;13,64;47,4;23,65;40,867;75,702;47,73;92,94;37,92;102,717;5,1358;6,9973;35,2076;26,56;29,65;24,9484;20,6;31,5;10,23;16,2736;8,636;17,4374;12,7639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/06/07;36,779;20,81;55,48;85,8766;60,1;60,26;122,0145;87,8;68,4744;20,4;52,065;30,8806;44,185;56,6355;24,12;31,2764;37,49;18,99;75,7414;45,5484;77,091;190,4;23,06;68,59;136,19;173,59;18,973;56,1;13,69;48,62;24,03;41,43;76,686;48,01;93,828;38,07;103,27;5,1865;7,0299;35,2555;26,9;29,76;25,1787;20,5;31,56;10,3825;16,3527;8,754;17,4855;12,7639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/07/07;36,579;20,93;54,41;84,895;60,25;60,35;121,1007;87;67,5398;20,2;52,315;30,5709;43,95;57,5131;23,98;30,9149;37,32;18,67;75,3689;44,9893;76,2348;187,52;23;68,42;135,25;169,91;19,51;55,95;13,66;48,045;23,99;41,22;75,721;47,75;92,905;37,99;103,124;5,1799;6,9647;35,1119;27,3;29,53;25,0405;20,73;31,68;10,11;16,3131;8,686;17,4182;12,7173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/07/07;36,9603;21,39;54,22;85,9641;60,46;60,32;121,2692;86,37;67,5679;20,27;52,43;30,8709;43,72;58,2302;23,91;31,5597;38,4;18,52;76,2683;46,3783;76,5052;187,67;23,12;68,61;137,42;172,98;19,387;56,41;13,67;48,76;23,88;41,463;78,306;48,4;94,515;37,19;106,245;5,2146;7,0255;35,6437;27,46;30,12;25,3323;20,79;32,52;10,245;16,2538;8,704;17,4855;12,8385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/07/07;37,0291;21,3;54,87;85,7309;61,17;60,5;122,0855;86,67;67,8068;20,4;53,18;30,8709;43,88;58,3246;24,05;31,7747;38,26;18,3;76,3501;46,0812;76,6223;190,6;23,1;68,21;136,39;174,22;19,29;57,21;13,76;48,67;23,61;41,393;79,24;48,97;94,506;37,5;106,739;5,2052;6,9912;35,7235;27,3;30,41;25,34;20,82;32,81;10,2425;16,3625;8,824;17,6872;12,9411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/07/07;37,7293;21,08;54,41;85,3032;61,44;60,23;121,216;86,6;67,6382;20,35;51,95;30,6774;43,285;58,268;24,1;31,3839;37,85;18,18;76,1866;47,3741;76,37;185,65;22,88;67,48;135,05;171,16;19,363;56,5;13,63;48,3;23,22;40,41;79,012;48,04;93,297;37,1;106,642;5,1536;6,9709;35,3193;27,16;29,94;25,1864;20,61;32,89;10,0025;16,3724;8,84;17,6008;12,8944;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/07/07;37,7231;21,25;54,79;85,8378;61,53;61,86;123,1323;86,61;67,7225;20,4;50,95;30,6193;43,425;58,0321;24,28;31,6184;37,11;18,31;76,55;47,3741;76,4871;187,58;22,91;68,28;135,78;171,1;19,447;56,67;13,67;49,32;23,61;40,87;80,015;49,25;94,376;37,15;105,818;5,1161;6,9894;35,5799;27,73;29,9;25,2401;20,67;32,68;10,19;16,6097;8,978;17,6488;13,0996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/07/07;37,8231;21,26;54,22;85,6045;61,56;62,26;122,3605;86,47;67,6171;20,67;51,35;30,7161;43,49;56,126;24,42;31,931;37,12;18,33;76,5409;47,2606;76,6043;185,6;23,04;68,93;136,5;171,56;19,47;55,92;13,73;49,58;23,63;40,787;80,125;49,4;94,454;36,96;107,727;5,1161;6,9832;35,5693;28,33;30;25,171;20,83;32,79;10,05;16,5405;8,944;17,5815;13,0623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/07/07;37,7168;21,2;54,44;84,1564;60,99;61,14;119,7788;86,8;68,0528;20,39;50,38;30,6386;43,57;55,1352;23,81;31,208;36,57;18,17;76,1048;46,6578;75,5228;187,3;23,49;68,42;134,93;170,21;19,503;54,57;13,6;48,45;23,48;40,47;79,31;48,19;92,4;36,75;105,101;5,027;6,9312;34,8619;28,16;29,87;24,9023;20,62;32,13;10;16,4219;8,974;17,2165;12,9504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/07/07;37,3229;20,95;55,48;83,3886;60,64;60,55;118,6432;86,33;69,5637;20,31;50,3;30,4451;44,055;55,39;23,65;30,8367;36,6;18,3;75,9049;47,0771;75,0271;185,3;24,12;67,36;133,01;167,77;19,62;55,35;13,45;47,92;23,28;40,313;77,729;47,58;91,478;36,61;103,541;5,0186;6,9471;34,3992;27,94;29,68;24,7334;20,24;31,93;9,8325;16,4416;8,846;17,2261;12,8758;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/07/07;37,2042;21,56;57,7;84,3119;61,55;62,38;120,0183;88,74;69,4793;20,58;51,605;30,8322;45,9;55,673;23,97;31,3057;37,03;18,67;76,986;47,4702;75,7031;186,25;23,9;69,34;133,27;170,95;19,813;56,01;13,56;48,555;23,37;41,143;79,399;48,66;92,174;37,46;107,553;5,027;6,9885;34,7821;28,18;29,94;25,0712;20,48;32,99;10,04;16,7679;8,98;17,2933;13,0716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/07/07;37,0041;21,76;57,3;84,9145;61,79;63,05;120,5684;85,06;70,3156;20,65;52,385;31,1128;46,195;53,8047;23,98;31,892;37;18,7;76,7771;47,5226;76,0365;189,6;24,01;68,75;134,21;173,03;19,73;56,39;13,57;49,465;23,25;41,513;80,214;48,89;93,532;37,85;107,669;5,1208;6,9497;34,9204;28,2;30,29;25,2785;20,82;32,41;10,1175;16,8766;9,006;17,4566;13,2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/07/07;36,9666;21,78;57,35;86,1779;62,37;62,3;123,0968;85,03;70,3297;20,65;52,265;31,1612;46,36;53,5594;24,12;31,9701;36,47;18,67;76,4137;47,0072;76,0726;187,6;23,85;69,2;134,74;174,62;19,753;57,15;13,58;49,61;23,25;41,383;80,006;49,79;94,193;38,15;106,254;5,1471;7,0396;35,0321;28,21;30,43;25,4859;20,87;32,04;10,2175;17,0843;8,996;17,7064;13,2674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/07/07;36,3664;21,78;56,92;85,6045;62,4;61,62;124,0195;85,12;69,9853;20,51;51,725;31,1612;46,36;53,8613;23,87;31,7161;36,37;18,75;76,3319;46,9111;75,6941;186,35;23,75;68,3;133,48;172,72;20,423;56,87;13,5;49,725;23,07;41,18;77,988;48,96;93,384;38,1;104,326;5,1114;6,9991;34,6226;27,96;30,45;25,5166;21,2;32,27;10,365;17,2227;9,064;17,668;13,3233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/07/07;37,6043;21,5;56;83,6899;61,57;60,4;122,254;83;68,2988;20,19;50,455;30,7161;46,03;52,6346;23,22;31,081;35,99;18,6;75,5869;46,6578;74,5315;187,25;23,42;66,19;131,46;169,14;20,083;55,63;13,35;48,865;22,85;40,413;77,312;47,96;91,826;37,77;102,378;5,0749;6,9647;34,4896;27,68;29,99;25,1941;21,05;31,71;10,315;17,1535;8,944;17,5047;13,1369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/07/07;37,8356;21,61;57,19;84,3994;62,26;61,14;123,0702;83,96;69,6761;20,48;51,275;31,0548;46,29;53,9085;23,7;31,2471;36,15;18,9;76,2865;47,1994;75,1894;190,93;23,97;66,76;132,38;170,55;20,187;56,21;13,4;49,3;22,7;40,53;77,183;47,77;92,392;40,06;105,295;5,1349;6,992;34,7077;27,83;30,2;25,2632;21,87;32,01;10,475;17,3611;8,994;17,6872;13,3699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/07/07;37,7918;21,17;55,77;81,8724;62,46;59,47;120,249;82,76;68,6431;20,15;50,155;30,6677;45,95;53,0592;23,36;30,6217;35,94;18,87;74,8147;46,6141;74,0088;187,91;23,53;65,11;131,77;166,71;20,017;55;13,19;48,765;22,63;40,433;77,62;47,44;90,381;40;102,688;5,0523;6,9506;34,0057;27,22;29,76;25,0251;22;31,56;10,36;16,9854;8,956;17,3125;13,0343;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/07/07;38,9672;21,08;56,35;82,6402;62,24;60,55;120,3909;84,35;69,1842;20,23;50,25;30,9386;46,41;53,6443;23,36;30,8074;36,31;18,86;75,5688;46,5268;74,7117;184,82;23,62;66,89;132,06;167,99;19,877;55,2;13,21;48,94;22,59;40,823;78,117;47,94;91,356;41,14;104,142;5,0814;6,9392;34,229;27,5;29,92;25,1096;22,02;31,68;10,48;17,2326;8,914;17,3894;13,1648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/07/07;38,3545;20,88;55,46;80,9491;61,6;59,17;117,9157;83,96;68,4042;19,88;49,1;30,7645;45,62;52,6912;23;29,801;35,78;18,85;75,2871;45,9065;74,3873;180,34;23,22;65,74;129,62;163,89;19,75;53,88;13,01;48,05;22,08;39,837;77,342;47,06;89,537;40,5;102,756;5,0045;6,836;33,7397;27,04;29,2;24,7564;22,02;31,4;10,37;16,9557;8,886;17,5815;12,9877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/07/07;37,9481;20,55;55,33;79,4621;61,59;57,96;116,4696;84;66,7246;19,9;48,805;31,229;45,79;52,5874;23,07;29,2441;35,33;18,74;74,6966;45,924;73,9727;177,58;23,25;66,93;127,64;160,25;19,623;52,94;12,92;47,42;21,91;38,943;77,183;46,2;88,162;40,29;96,612;5,0411;6,7664;33,4313;26,55;28,79;24,311;22,26;30,84;10,5;17,1535;8,862;17,6008;12,9597;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
26/07/07;36,5977;20,01;52,6;76,8963;60,55;57,24;112,495;82,38;65,6354;19,46;48,045;30,4257;44,47;51,3513;22,24;27,8175;34,81;18,2;72,916;44,832;72,3235;169,49;22,54;65,43;124,85;156;18,433;51,32;12,62;47;21,63;38,607;74,688;45,09;85,69;39,41;91,186;5,0205;6,6553;32,4899;26,12;27,9;23,8273;22,1;29,73;10,1975;16,7086;8,634;17,0723;12,5868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
27/07/07;36,5227;20,66;52,86;77,4114;60,28;56,67;111,5546;82,51;65,0381;19,4;47,1;30,5128;44,45;51,0494;22,5;27,5635;34,13;18,61;73,8426;45,1116;73,0084;165,39;22,46;65,23;124,41;152,89;18,42;50,33;12,57;45,865;21,36;38,45;78,008;45,07;85,168;39,19;91,855;5,1414;6,6201;32,3463;25,53;28,25;23,7121;21,71;29,41;10,15;16,8173;8,66;17,1876;12,7732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
