Date;ABI BB Equity;NOKIA FH Equity;DG FP Equity;BNP FP Equity;SAN FP Equity;FP FP Equity;GLE FP Equity;OR FP Equity;AI FP Equity;ORA FP Equity;SU FP Equity;VIV FP Equity;EI FP Equity;BN FP Equity;AIR FP Equity;CS FP Equity;ENGI FP Equity;SAF FP Equity;SGO FP Equity;CA FP Equity;MC FP Equity;UL NA Equity;UNA NA Equity;DAI GY Equity;MUV2 GY Equity;ALV GY Equity;FRE GY Equity;BAYN GY Equity;DTE GY Equity;BAS GY Equity;DPW GY Equity;EOAN GY Equity;VOW3 GY Equity;BMW GY Equity;DBK GY Equity;SAP GY Equity;SIE GY Equity;ISP IM Equity;ENEL IM Equity;UCG IM Equity;ENI IM Equity;G IM Equity;INGA NA Equity;ASML NA Equity;PHIA NA Equity;IBE SQ Equity;TEF SQ Equity;ITX SQ Equity;BBVA SQ Equity;SAN SQ Equity;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/05/07;35086,5077;73250,6272;28272,2673;79901,0432;91775,737;130309,8697;72212,9485;55174,3035;22051,071;56250,2834;25125,5573;35150,6826;9200,9679;31603,757;19360,6387;71041,915;34041,97;7423,1266;29075,1164;39918,6412;42119,9196;#N/A N/A;68796,0851;61628,3805;30095,6676;72039,4027;9517,3324;38530,476;58352,5325;43252,0571;30506,8485;76341,4398;39793,9581;29594,9474;59533,8407;44985,557;79942,5192;78769,7283;51576,6669;79173,0479;97850,9188;43372,224;74362,5751;9492,4511;34604,795;41857,2928;81247,8544;28286,7328;62692,2571;82494,1693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
02/05/07;35208,7584;74506,8009;28391,5093;80600,702;92972,5716;131601,9617;71608,4834;55067,8582;21900,2346;56302,3912;24524,3986;35231,6768;9193,6985;31935,0543;19123,9369;71732,862;34632,2955;7414,7866;29163,6131;39488,6501;42604,9566;#N/A N/A;68003,4223;61751,9077;30474,477;72039,4027;9705,0731;38767,4231;58526,9793;43113,5403;30530,927;78119,8796;39942,3278;29917,1031;59449,7662;44694,0149;81349,579;78953,9997;51607,5741;79318,3429;99212,7415;43742,928;74605,7346;9463,9595;34513,3688;41857,2928;81592,3335;28704,3642;62976,4146;81681,1108;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
03/05/07;35636,6431;74114,2466;28820,7792;80693,9884;92047,7416;133181,1852;71982,2362;54266,4166;21848,3469;56276,3373;24365,0544;35104,4024;9235,2379;31848,9684;18895,3959;71628,173;34632,2955;7602,4495;29388,5445;39566,1899;42467,7747;#N/A N/A;70512,6723;61216,6349;30694,8721;73256,6795;9525,0812;39608,198;58396,1452;43370,7853;30506,8485;79441,6021;39462,3955;30206,1999;59744,0187;44377,1259;81663,2603;78484,1416;51329,4157;79244,5124;99973,7541;43576,7495;74672,0508;9549,4343;34330,5165;42098,1156;81690,7561;28492,4318;62940,8949;82556,7123;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/05/07;36431,2848;73407,649;29428,9139;81664,1829;92918,1686;133396,5339;73098,8829;54216,3253;22008,8368;57292,4378;24570,269;35312,6688;9247,6997;31929,8378;18993,3425;72402,8712;34632,2955;7819,305;29867,9071;38727,3539;42992,0076;#N/A N/A;70988,98;62915,093;30368,8686;73885,4509;9409,2126;39478,2613;55561,3785;43642,8745;30338,3031;77331;39552,5102;31153,0724;60169,6385;44694,0149;80829,7786;79037,4869;51768,2877;79078,3291;100614,6186;43832,4075;74782,5778;9558,9315;34399,0861;42488,0192;82674,982;28735,5307;64290,6432;84245,3723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/05/07;36804,1557;72661,7958;29746,0979;81542,9113;93326,1858;132702,6326;72729,7418;54285,1996;22042,141;57110,0608;24546,1264;35578,786;9335,9708;31689,8428;19205,5588;72235,3689;36285,2008;7756,7508;29783,6174;38381,9531;43075,2961;#N/A N/A;71091,8637;61998,9543;31011,6939;73575,5608;9454,0257;39394,1832;55648,604;43761,6027;29953,0529;77427,8796;39114,7596;31056,2991;61110,2;44909,5019;80462,3265;79760,0732;51712,6572;79161,7138;100334,2371;44049,7137;75047,8426;9539,9371;34627,6515;43462,7781;82724,1933;28897,5966;64113,0448;83870,1145;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/05/07;36278,469;72190,7307;29185,6593;81626,8669;93353,3821;131123,4091;72448,2725;53859,4332;21920,2278;57240,3301;24471,2839;35578,786;9285,0851;31739,4058;19050,4774;72130,68;36295,0378;7706,7069;29514,3983;38424,2455;42502,0702;#N/A N/A;72645,7896;60866,6489;30522,6869;72268,6072;9443,9744;38538,1182;55299,7102;43395,522;29808,586;76818,9215;38303,8196;30726,6289;60821,1992;44440,5076;78867,062;79126,0268;51879,5487;78964,0627;99372,9518;43512,8362;74097,3103;9354,7417;34353,3731;43027,0035;81936,8125;28579,6981;64042,0054;83369,7708;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
09/05/07;36620,7772;72347,7524;29255,9237;85031,8748;92904,5652;131601,9617;70565,6593;53934,5701;21888,8443;57761,4073;24927,5853;35844,9032;9268,4694;31413,3249;19181,0718;72465,6846;35911,3283;7806,7939;29518,087;38410,1498;42462,8743;#N/A N/A;72960,16;60372,5518;30864,7627;72623,4124;9328,1074;38675,6999;55168,872;43499,4096;28845,464;77850;37934,3681;30791,2476;61189,0148;45163,014;78974,6105;79314,9608;51996,9935;79778,5075;99573,2244;44330,9381;74030,9941;9245,5239;34433,3709;42820,584;82232,0803;28723,0641;64645,8401;84120,2864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10/05/07;35538,8411;72033,709;28699,5999;86179,3113;92659,757;132176,2248;69112,1747;53446,1919;21739,1687;57005,8454;24980,7001;35717,631;9224,853;30544,645;18952,5308;70392,8435;35616,1675;7794,2835;29164,0473;39347,6691;41948,4423;#N/A N/A;71715,3951;60794,5933;30809,6622;71864,3911;9104,1144;38255,3125;55168,872;43266,8977;28448,1768;76258,3979;37145,4419;31543,5685;60847,4735;44237,6989;78185,9355;78899,9621;51428,315;78661,2052;97931,0278;43883,5401;73456,2536;9141,0547;34307,66;43405,4393;81690,7561;28735,5307;64290,6432;83807,5716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/05/07;34897,0152;72368,0247;28415,4703;87457,3574;92210,9505;132295,8629;71843,8074;54022,2275;21871,9454;57552,9764;24987,9426;35752,3406;9304,8163;30871,7587;19016,2107;70497,5325;35675,1974;7756,7508;29414,8257;38945,8747;42164,0122;#N/A N/A;71619,039;62390,116;30965,7785;72048,5338;9216,0921;38240,0253;55517,7657;43375,7334;28424,1005;76625,1623;37624,3284;32755,9793;61982,4501;43768,6997;78060,4657;77819,7602;51718,8351;78034,0758;99653,3257;43755,7087;73610,9914;9155,3005;34227,6621;44637,6452;82527,3481;29121,9955;65001,0371;84808,259;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/05/07;35587,7433;75196,7423;27890,1853;86636,4269;91775,737;132630,8497;70367,2501;53577,678;21624,4979;57344,5456;25026,5722;35590,3566;9238,3533;30531,9065;18795,2819;70141,5901;35429,2294;7727,5588;29363,1951;38818,992;41982,7377;#N/A N/A;71216,1454;63512,1295;29686,2794;71770,0788;9239,2736;37850,2122;55168,872;43420,255;28195,3587;76099,2408;37697,7015;32478,0181;61309,8708;43933,4834;77845,3756;77849,326;51521,0364;77993,2058;100053,8632;43870,7546;72770,9861;9141,0547;34021,9533;45078,339;81936,8125;29277,8281;64787,9189;83682,4857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/05/07;35813,91;76021,7849;28439,3465;87662,5918;92537,3581;132630,8497;71322,4024;53552,6323;21055,9722;57214,2763;24927,5853;35694,4898;9202,0064;30479,6202;18517,0755;70623,1592;35488,2631;7610,7902;29761,488;38600,4712;41737,769;#N/A N/A;70336,1317;65406,1704;29907,8188;72596,4661;9127,2659;38324,1033;55168,872;43707,1848;28375,9433;76023,1204;37960,2943;32885,7741;61199,5261;43667,2978;78472,7245;76997,0598;51473,0963;79183,7743;101295,5299;45059,5604;73367,832;9046,0827;34307,66;45345,0747;82773,4046;29240,4283;66102,1475;84433,0012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16/05/07;36058,4162;77082,554;28199,8682;86860,3157;93230,9831;130692,7118;70071,9387;53533,8493;20891,8119;56588,9836;25103,8296;36076,3109;9129,3125;30372,4367;18377,9724;69806,5855;35665,3603;7719,218;29510,7096;38311,4612;42051,3287;#N/A N/A;69415,5505;65714,9806;29885,6635;71707,2017;9185,2057;37888,4287;54514,6973;43751,7102;28604,6852;75967,7592;38735,8226;32280,021;60721,3618;43172,9518;79279,3208;77420,841;51337,108;78536,7334;101736,1142;44548,2443;72770,9861;8879,8817;34079,0946;46585,9757;82674,982;29583,26;66173,1869;84495,5442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17/05/07;36186,7809;77082,554;28207,0343;86375,215;92890,9723;133037,6194;69282,8995;53690,381;21020,9674;56067,9064;25079,6852;36076,3109;9129,3125;30508,3772;18607,0839;69157,514;35891,6504;7756,7508;29647,1635;38304,4134;41855,353;#N/A N/A;68444,9934;65962,0312;30080,6192;71859,9023;9122,6378;37827,2829;54471,0845;43736,8697;29351,1024;76479,8377;38754,2883;31974,3937;60526,9468;43096,8967;79646,7729;77172,9329;51602,9066;78223,0143;102817,5629;44791,1216;73389,9374;8993,8481;34456,2275;47687,7103;81198,6431;29913,6251;66279,746;84182,8294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/05/07;36584,1006;78575,4883;28775,5697;87849,1647;95284,6413;134449,3496;69476,7041;54473,0396;21494,1353;57136,1147;25651,8735;36134,1617;9144,8898;30560,6635;19229,6266;69534,3942;36600,0395;7840,1562;29990,1399;38367,8547;42306,0945;#N/A N/A;68494,9177;66291,4293;30102,7745;72470,7118;8957,3094;39134,3068;54819,9782;44563,0261;29615,9621;78258,2775;38815,6064;32136,9326;61294,1078;43477,1625;82935,8863;77593,2583;51868,7112;78442,9479;104419,705;45174,6062;73389,9374;8955,8593;35004,7843;47420,9746;81838,3981;29782,7257;66777,0217;85996,5753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21/05/07;36651,3399;78968,3657;28600,3056;87270,7846;96794,2903;135861,0797;68147,799;54247,6335;21605,1849;56797,4145;25548,0588;36099,4521;9114,7737;30890,0605;19090,5186;67482,491;36668,9102;7835,9866;29986,4512;38064,7463;42394,2834;#N/A N/A;68096,3289;66960,5213;30107,2029;72466,223;8845,2683;40678,2779;55081,6506;45176,4592;29062,1665;78389,7592;38495,2337;31983,9293;61094,4331;43413,7857;82631,1691;73118,9575;52140,6997;73944,4365;105621,3172;44535,4635;73787,8347;8993,8481;34856,2169;47629,7243;81690,7642;29514,6936;66421,8248;85120,9738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
22/05/07;36046,1907;77436,1437;28643,3065;87205,4833;96508,6825;135334,6719;67921,6984;54303,9875;21631,7403;57631,138;25731,5456;36411,8495;9169,8134;30673,0767;19115,0676;67189,362;36304,8786;8057,0118;30178,2244;38043,6001;42355,0875;#N/A N/A;68495,2454;67310,5034;30273,3574;73189,3136;8733,2591;40777,6402;56564,451;45196,2479;28965,8545;77953,8011;39465,2454;32006,1642;61288,8522;44288,3974;83177,8617;73228,1284;51930,5273;73570,5052;105581,2627;43640,6628;74163,6265;8941,6135;34993,3561;47942,8488;81986,032;29402,4942;66386,3051;85371,1457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
23/05/07;36162,3298;77318,2805;28261,0776;87923,7966;96087,0723;135908,935;68147,799;54560,697;21577,0893;58829,6156;25803,9734;36990,3663;9190,5831;30639,09;19295,0891;67629,0555;36836,1667;7994,4575;30038,0818;37994,2571;42634,3516;#N/A N/A;68184,5206;69832,4567;30151,5134;73319,5566;8801,2277;40112,6636;58221,6983;44845,0078;28869,5425;79926;41450,6082;32380,4116;61730,2349;45226,3908;83823,1388;73777,3125;52789,7512;73610,0027;106462,4389;43525,6169;73412,0428;8856,1387;35233,3497;48476,3203;83265,5259;29601,9599;67025,6595;86184,2042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24/05/07;36290,6946;76925,403;27878,8468;83455,3079;95991,8697;134568,9877;66818,8939;54410,4279;21301,7296;58569,077;26129,9045;36562,2651;9099,1965;30343,6797;19025,0561;66372,7882;36757,4589;7977,7759;29499,6463;37606,5585;42330,5928;#N/A N/A;68310,7859;67928,1238;29952,126;72609,9393;8652,1282;40150,8801;58090,8601;44805,4305;28472,2553;80285,8377;40143,5811;31967,7486;60747,6361;44668,668;86610,373;72505,9327;52369,4123;72356,8294;105100,6163;43154,913;72262,5619;8794,4069;34650,508;48105,2097;82674,9902;29365,0944;66421,8248;85246,0598;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
25/05/07;36370,1594;77671,8702;27520,5069;84770,6699;96155,0683;134592,9153;66989,6188;54917,5891;21379,0235;58412,7538;25603,5884;36677,9689;9139,6974;30152,8381;19115,0676;67126,5486;37387,1364;8077,8637;29403,7624;38473,5912;42433,4792;#N/A N/A;67741,6672;69173,6605;30654,4054;73166,856;8764,1237;40089,7342;58483,3666;44963,7359;28219,4372;80223,5602;39729,8397;32100,1883;58850,75;44592,6129;87748,5719;71875,5058;52004,7055;73127,9513;105421,0447;43321,0914;72726,7753;8780,1611;34684,7928;48105,2097;82281,2998;29140,6954;66102,1475;85496,2316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
28/05/07;36516,8636;77946,8844;27472,729;84985,228;96454,2795;134592,9153;67169,5811;55161,7782;21451,4866;58907,7772;25519,0866;36816,8117;9143,8513;30113,6258;19344,1856;67524,3666;37013,2639;8165,4396;29672,9788;38586,3755;42693,1455;#N/A N/A;67827,4036;69173,6605;30654,4054;73166,856;8764,1237;40089,7342;58483,3666;44963,7359;28219,4372;80223,5602;39729,8397;32100,1883;58850,75;44592,6129;87748,5719;72154,1804;52227,2399;73522,6674;105260,8343;44025,4252;72947,8293;8780,1611;34673,3646;48128,4041;82379,7224;29439,894;66315,2657;85996,5753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
29/05/07;36247,9063;77554,0069;27229,0586;84845,2948;95910,26;133922,9417;66998,8492;54861,24;21186,9964;59142,2619;25598,7587;37152,3525;9137,6204;30495,3071;19016,8731;67084,673;36698,4252;8090,3741;29617,6595;38417,1977;42869,5232;#N/A N/A;68009,6282;69297,1878;30953,485;73377,945;8811,2241;40097,3764;59530,0478;44770,8013;28267,5921;79939,8377;40506,2292;32703,1572;59213,3139;44757,3965;88205,6375;72061,0943;51955,2514;72709,8506;104379,6504;43659,8353;72925,7239;8756,4181;35176,2084;48244,3762;82970,2581;29296,528;66670,4626;87122,3487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
30/05/07;36510,7497;79243,3799;27396,2832;84500,1343;96495,0791;132846,1984;66454,3716;54880,023;21002,2155;59376,7466;25717,0586;37001,9369;9091,9271;30482,235;18738,6571;66812,4818;36796,8146;7948,584;29473,831;38297,3655;42281,5998;#N/A N/A;68104,1878;69564,8262;30683,2066;72803,0663;8739,3619;40043,8727;59791,7201;44518,5007;28026,8133;81206,1989;39942,1098;32327,1717;59081,9507;44491,2062;87354,2344;72443,6135;51998,5215;73229,6463;104259,4946;43055,2085;72616,2483;8708,9321;35073,3539;48789,4448;82478,145;29146,9287;66208,7066;86934,7198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
31/05/07;38271,1883;79950,5593;28093,8512;84126,9815;97460,7191;133994,7246;66809,6634;55287,0065;21310,6077;59480,9621;25902,9603;37464,7522;9274,7003;30437,7931;19123,2506;68089,7435;36718,1031;7977,7759;30052,8338;38177,5307;42977,3101;#N/A N/A;68080,1146;70151,5667;30993,3605;74105,5243;8951,8574;40884,6505;60097,0011;45532,6474;28460,216;84548,5602;39919,6311;32136,0641;59407,729;45086,9589;87775,4573;72183,8626;52264,3261;72874,9753;105260,8343;43575,4692;73190,9888;9141,0547;36113,3263;49752,0129;83117,892;29240,4283;66705,9823;89311,3524;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01/06/07;37666,0367;82111,3853;28671,9725;85339,7264;97039,0986;135430,3824;67427,9777;55963,2199;21739,3561;61018,1398;26170,9471;37453,1794;9296,5084;31020,7733;19164,1641;68781,3291;36846,0075;8040,331;30476,9448;38325,5596;42551,0632;#N/A N/A;68554,5498;70460,373;31259,2104;76396,0614;9075,4911;41526,6979;62582,8741;45735,4745;28965,8545;85794,1623;40298,6474;32706,8109;59507,5664;46113,6809;88474,5052;71794,8103;52888,6535;72062,9834;105340,9357;43603,5921;73080,4618;9245,5239;35816,1914;52303,3982;84003,6954;29327,6945;66954,6201;90687,2976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
04/06/07;37445,9816;82936,4279;28141,6309;84350,8704;96848,6933;134305,7838;66532,8129;55869,3047;21857,7148;60497,0626;26269,9322;37198,6349;9442,9347;30686,1467;19229,6266;68215,4864;36324,5528;8119,5661;30052,8338;38501,7853;42374,6854;#N/A N/A;68319,6692;69667,7616;31522,8395;77541,3231;8869,1771;41641,3474;61492,5802;45626,6426;28977,8938;84251;40916,6245;32335,7653;58798,2055;46455,9215;89048,0833;71125,7667;52808,2972;71415,5251;104579,923;43434,8573;73456,2536;9160,0491;35907,6175;52372,9814;83560,7937;29234,195;66599,4232;89874,2391;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/06/07;37354,2935;82032,8098;28234,571;83119,4711;95651,8588;133994,7246;65513,0615;55631,3734;22017,1367;59845,7161;26067,1324;37140,7797;9276,7772;30231,2666;18738,7633;67565,8151;35901,4913;8261,3562;29968,0133;38128,1877;41688,7723;#N/A N/A;67561,0119;68895,7341;31126,2854;76890,0941;8812,7695;41771,287;60925,6268;45641,4831;28893,6211;83157,6387;40571,2844;31554,5635;58862,2663;46075,6509;88214,6016;71867,2242;52486,8605;73031,6045;105861,6366;43167,6975;73500,4644;8927,3677;35999,0436;51422,0106;83068,6807;28642,0311;66563,9035;89436,4383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
06/06/07;36461,8498;82111,3853;27239,1978;81132,4425;94631,8262;133037,6194;64419,4874;54779,8405;21745,3948;58985,9387;25753,2734;36701,1079;9154,2361;29849,5853;18526,0086;66811,3581;35104,5536;7952,7544;29414,8257;37007,3923;41644,6797;#N/A N/A;66637,5756;66672,2911;30353,1117;75677,4597;8712,3169;40586,5547;60402,2862;43751,7102;28544,4887;80555,7225;39586,0661;30704,7076;57419,0226;45948,8972;86493,8673;71185,6732;52128,3318;71821,7924;105060,5618;42408,3948;72881,5131;8841,8929;35324,7758;49299,7219;81198,6511;27551,2029;65143,1158;87935,4072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07/06/07;35697,7709;81325,6304;26607,9868;80096,9468;91979,7353;132798,3431;64368,7305;53990,924;21501,4309;55208,1291;25335,6016;36353,9987;9078,4268;29373,7907;18223,2434;65847,3297;34140,3595;7815,1346;29034,9708;36817,0682;41193,9382;#N/A N/A;65911,3261;66384,0688;29830,2786;74433,3832;8475,0946;39631,1273;59966,167;42965,1273;28845,464;78431,2775;38732,8553;30478,5586;56460,3711;45479,903;85902,3611;70291,3337;51553,4585;70653,9573;105461,0992;41831,8883;72063,6132;8993,8481;34890,5017;48940,2085;80263,6364;27008,9055;63970,966;86309,2901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
08/06/07;35844,4727;82150,673;26394,3467;81309,6916;91910,8301;132200,1524;64714,7989;54166,2388;21333,5548;55365,7366;25350,0867;36145,7323;9135,5434;29263,9923;18239,6095;64967,1299;33766,4871;7773,4315;28894,8281;36598,5474;41179,2407;#N/A N/A;66033,377;66754,6426;29342,8926;73252,1907;8654,3635;39676,9889;59704,4946;42851,3473;28688,9579;79642,2775;38956,8953;30466,0668;56075,8552;45948,8972;84405,681;70248,5967;50898,223;70590,571;105461,0992;41424,114;71732,0322;9041,3341;35439,0585;49682,4297;80657,3268;27638,4692;63864,4069;86997,2627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11/06/07;36914,1833;83093,5789;26617,6979;82923,5674;91842,8144;132606,9221;65826,8339;54347,8161;21740,5638;55339,6698;25881,2307;36388,7105;9134,5049;29080,9932;18566,9239;65532,9726;34061,6479;7810,9643;29230,4299;37014,4401;41463,4015;#N/A N/A;66736,2721;68257,5219;29577,7238;75749,3212;8893,9038;40640,0584;59530,0677;43593,4048;28864,5345;80348,1204;38739,88;30725,9686;57329,4752;46544,65;86377,3548;70012,1581;50978,5792;70539,5824;105060,5618;41620,9717;71621,5052;9088,8201;35324,7758;50633,4006;80362,059;27975,0676;64042,0054;87685,2353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/06/07;36241,7947;81639,9323;25928,2218;82149,2766;91067,4829;132487,284;64401,0336;54523,1309;21449,498;55131,136;25678,4309;35983,7482;9180,1982;29133,2795;18345,9861;65134,787;34278,101;7727,5588;29023,9046;36429,3723;41345,8176;#N/A N/A;67409,0337;68329,5774;29331,815;75403,4935;8890,0403;40854,0762;59355,6208;43647,8226;28611,6548;79213,2408;38678,2422;30602,1951;56929,162;45910,8721;87318,385;69446,9588;51318,562;69057,0347;105501,1537;41775,6424;71068,8701;8932,1163;34913,3582;50308,6788;79525,4668;27800,5351;63189,5327;85683,8605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/06/07;36498,5241;82268,5362;26544,8651;82429,143;91510,6074;133922,9417;65120,8548;54604,5257;21538,8895;55548,2037;25704,9883;35833,3326;9167,7364;29724,1001;18624,2037;65113,8299;34504,3911;7777,6019;29699,9642;36824,1188;41277,2267;#N/A N/A;67179,348;68628,0957;29181,1698;74568,1219;8754,8159;41519,0528;59486,4591;43395,522;28467,1505;78964,1204;39133,6728;30645,9006;56992,3672;45948,8972;88062,2464;70190,5551;51435,4812;70275,9235;105901,6911;41845,9497;70958,3431;9060,3285;34821,9321;50958,1223;80214,425;28205,6998;62976,4146;85683,8605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14/06/07;36970,2878;83997,197;27331,4529;84444,1568;85714,6608;138780,2505;66463,595;55249,4356;22500,4686;55991,3381;26434,1042;36319,2869;9209,2758;30769,8029;19172,4558;67377,2008;35448,9073;7969,4359;30559,8557;37345,7453;42281,5998;#N/A N/A;68002,7487;70058,9194;29644,1863;75915,495;8890,0406;42474,4802;59835,353;44167,2606;29466,6316;81732,1204;39379,8329;31832,8746;58008,9595;46367,193;92113,1425;71205,1448;51379,843;71393,9204;108505,1729;42394,3333;72019,4024;9122,0603;35701,9087;51688,7463;81493,9189;28430,0988;65072,0764;87247,4346;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15/06/07;37331,2422;85568,7067;27636,7013;85367,7116;85238,4703;140838,0266;66911,1774;56351,4203;22867,7049;55861,0044;26586,2059;36411,8495;9300,6624;31229,9127;19867,9997;68823,2434;35419,3923;8123,7365;30986,0634;37747,5396;42614,7574;#N/A N/A;69758,4706;71005,9457;30118,2805;77711,9926;9218,4425;43192,9606;60794,809;45532,6474;29864,0156;84278,6806;40354,3829;31983,0938;58983,4164;46341,8413;96056,4969;72805,5066;51713,6784;72552,7656;108745,4922;43252,0636;73301,5158;9506,6969;36067,6132;52419,3703;80003,8109;28679,4309;66031,1081;87560,1494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18/06/07;37319,0062;83918,6215;27588,1295;85190,4624;84408,5338;141388,3621;66578,9511;55393,4469;22553,6212;55678,579;26364,5377;36243,8001;9270,5463;30701,8336;19737,2286;68529,8435;35202,9393;8132,0772;31296,3734;37310,5007;42154,2151;#N/A N/A;69191,5037;70738,3073;30264,4973;78174,5902;9291,8501;42841,364;60053,4127;46517,1093;29839,9334;84465,5183;40855,9869;32021,8592;59309,9874;47254,4782;94792,8282;72555,4654;49716,8445;72187,7541;106582,6024;42956,7783;73743,6238;9668,1493;35907,6175;51839,51;78810,4366;27956,3677;65462,7931;86747,0909;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
19/06/07;37132,7954;83368,5931;27199,5647;84854,6256;84490,1635;141053,3753;66306,7123;54736,0118;22860,4568;55574,312;26335,5669;36532,7334;9237,3149;30299,2378;19851,7891;68718,4577;35448,9073;8023,6494;31180,4756;36781,8236;41649,5801;#N/A N/A;68171,6039;70779,4831;30494,8968;78619,2258;9137,3079;43322,9002;60009,7999;46828,7758;29478,6738;83455,1989;40752,7416;31791,5344;59415,3362;48027,688;95285,7501;72659,7003;50032,1378;72343,9757;108585,2819;43186,7122;73809,9401;9615,9147;35907,6175;51387,2189;77998,9421;27482,6366;65036,5568;86434,3761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20/06/07;37427,3051;84115,0602;27267,5633;84985,228;83877,9201;141819,0594;66122,1453;54704,7083;23151,4684;55496,1118;26238,9931;36752,3212;9213,4297;30356,7518;19794,5088;69703,4432;35399,7144;8015,3087;31277,6818;36640,8425;41830,8546;#N/A N/A;67955,2877;71211,8166;30771,8211;80231,5807;8909,3581;43254,1093;60358,6938;47669,7728;29382,3384;83877,3194;40972,274;31745,7412;59942,0679;48357,2552;96676,2944;72123,4083;49846,669;72104,6081;108064,5809;43383,5926;74406,7859;9639,6577;36319,0351;50911,7335;78905,9066;27488,8699;65462,7931;86934,7198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
