Date;AAPL UW Equity;ABBV UN Equity;ABT UN Equity;ACN UN Equity;AGN UN Equity;AIG UN Equity;ALL UN Equity;AMGN UW Equity;AMZN UW Equity;APC UN Equity;AXP UN Equity;BA UN Equity;BAC UN Equity;BIIB UW Equity;BK UN Equity;BLK UN Equity;BMY UN Equity;BRK/B UN Equity;C UN Equity;CAT UN Equity;CELG UW Equity;CL UN Equity;CMCSA UW Equity;COF UN Equity;COP UN Equity;COST UW Equity;CSCO UW Equity;CVS UN Equity;CVX UN Equity;DD UN Equity;DIS UN Equity;DOW UN Equity;DVN UN Equity;EMC UN Equity;EMR UN Equity;EXC UN Equity;F UN Equity;FB UW Equity;FDX UN Equity;FOX UW Equity;FOXA UW Equity;GD UN Equity;GE UN Equity;GILD UW Equity;GM UN Equity;GOOG UW Equity;GOOGL UW Equity;GS UN Equity;HAL UN Equity;HD UN Equity;HON UN Equity;IBM UN Equity;INTC UW Equity;JNJ UN Equity;JPM UN Equity;KMI UN Equity;KO UN Equity;LLY UN Equity;LMT UN Equity;LOW UN Equity;MA UN Equity;MCD UN Equity;MDLZ UW Equity;MDT UN Equity;MET UN Equity;MMM UN Equity;MO UN Equity;MON UN Equity;MRK UN Equity;MS UN Equity;MSFT UW Equity;NKE UN Equity;NSC UN Equity;ORCL UN Equity;OXY UN Equity;PCLN UW Equity;PEP UN Equity;PFE UN Equity;PG UN Equity;PM UN Equity;PYPL UW Equity;QCOM UW Equity;RTN UN Equity;SBUX UW Equity;SLB UN Equity;SO UN Equity;SPG UN Equity;T UN Equity;TGT UN Equity;TWX UN Equity;TXN UW Equity;UNH UN Equity;UNP UN Equity;UPS UN Equity;USB UN Equity;UTX UN Equity;V UN Equity;VZ UN Equity;WBA UW Equity;WFC UN Equity;WMT UN Equity;XOM UN Equity
05/03/07;74353,9457;#N/A N/A;81397,1264;27279,9139;2625,0379;180237,7215;36567,4288;72510,8775;15359,6995;17889,4872;65459,4373;68681,8734;222005,7379;14865,1814;29662,9454;19679,8748;53213,3361;164350,6853;241448,2452;40795,7057;19089,0693;34193,3603;78765,8732;30535,8617;106027,9996;24990,36;153658,4695;25489,1324;143341,3922;46076,8816;69072,942;40054,8467;28227,749;28227,7349;33599,2616;42749,3334;14345,4418;#N/A N/A;34142,2856;70050,7568;70050,7568;30482,3513;355282,1375;32521,8271;#N/A N/A;137115,0222;137115,0222;83285,1559;30254,9318;78920,4899;36692,6796;138222,6111;110149,7;178941,1373;165123,0404;#N/A N/A;107174,7081;58550,1847;40769,483;48378,9232;13635,4536;51641,326;14540,8557;56520,6391;46883,6012;53698,4019;172525,2517;27610,1349;95866,8796;76265,5811;269680,34;25819,5002;18277,2491;#N/A N/A;37840,2194;1928,8827;102802,5023;175046,8256;198126,5481;#N/A N/A;#N/A N/A;64836,1267;23509,9088;22085,6283;72681,302;26230,74;23063,2995;223040,7729;51352,8844;75651,8553;#N/A N/A;71336,9196;26022,0025;74332,0189;62314,2012;63272,2625;#N/A N/A;105134,4541;#N/A N/A;114974,4177;197856,1653;398424,0568
06/03/07;76008,7455;#N/A N/A;81582,2952;27545,6781;2658,8631;181434,45;36895,3601;72732,6947;15998,3047;18292,3827;67212,1763;69313,2857;227819,748;15128,8577;30101,948;20012,7978;54546,1938;165532,0687;247968,5735;41086,3194;19345,8052;34188,2262;80575,1991;31147,6465;108214,6524;25202,9477;156799,2873;25911,3298;146017,0407;46964,0418;70404,4193;40687,8975;28681,0997;28248,8161;34006,1869;43432,8938;14458,9941;#N/A N/A;34572,2505;71681,8339;71681,8339;31034,1415;357030,2695;32861,0317;#N/A N/A;142278,4664;142278,4664;86515,7433;30944,3605;79185,8032;37068,6456;141218,6137;111879,8;178564,9065;168526,923;#N/A N/A;108656,4928;59230,6052;40938,4757;49521,013;14047,462;51869,9872;14821,3719;57002,4223;46838,5999;53918,5675;177163,1401;28621,0571;96776,8025;78298,9041;272520,1112;26484,7694;18499,5615;#N/A N/A;38393,3655;1955,1925;103605,0071;178519,4144;198599,8557;#N/A N/A;#N/A N/A;65515,2992;23799,9343;22528,6926;74578,7707;26567,6074;24152,7996;224789,1328;52160,2386;76610,4444;#N/A N/A;73106,2039;26049,0777;74555,9748;63147,6581;63909,5658;#N/A N/A;106152,9169;#N/A N/A;117102,9479;200231,9398;404231,3237
07/03/07;75603,6643;#N/A N/A;81304,542;27451,879;2610,6878;180289,7532;36462,2433;72405,8062;15907,0754;18570,2417;66604,0832;70015,7319;226254,4376;14991,883;29678,0835;20104,4161;54768,3368;166543,3477;246203,6726;41480,2625;19130,6001;33818,5682;80210,524;30716,523;110417,7462;25383,8734;156255,6842;25927,8866;147441,1761;46612,8742;70527,3249;40371,3721;28996,6674;27510,9739;33966,2922;43198,3388;14421,1434;#N/A N/A;34504,6846;71524,7301;71524,7301;30847,5066;353019,8489;32559,0002;#N/A N/A;141684,5382;141684,5382;85735,4929;31423,9631;79002,1248;37268,6275;141429,3877;110265,04;179027,9598;167971,1871;#N/A N/A;108239,7408;58811,0126;40786,3823;49612,3802;13470,6502;51869,9872;14398,2983;57094,5474;46537,5322;54160,7498;178548,2108;28800,4143;95021,9511;78660,8569;270365,8021;26356,2515;18928,3067;#N/A N/A;38854,3205;1960,0786;102769,747;179086,3677;195886,2256;#N/A N/A;#N/A N/A;65747,2117;23358,2032;22881,6421;76676,5932;26470,2901;23783,0192;221229,9715;52048,5832;76150,3216;#N/A N/A;72862,4262;26398,3482;74651,9559;62899,3944;63989,2287;#N/A N/A;103825,002;#N/A N/A;115954,2173;199773,457;407875,099
08/03/07;75844,9893;#N/A N/A;82400,1242;27936,5078;2621,9629;180445,8482;36870,6105;72580,9251;15799,2589;18514,6699;67748,7291;70157,7997;227059,4544;14769,2991;29799,1876;20331,5263;54849,1161;168147,9562;247576,3733;41531,9271;19387,336;34003,3972;81064,2171;31472,0156;111091,8271;24542,569;157946,8938;26830,23;147721,6877;46964,0418;71059,9158;40956,4644;28774,4367;27658,5423;34269,4915;43225,1451;15007,8303;#N/A N/A;34885,5107;72727,4373;72727,4373;31277,5783;354253,8245;32554,3535;#N/A N/A;141398,4576;141398,4576;87642,2846;31703,7313;79185,8032;37844,5753;140014,1906;110899,41;178622,7882;169291,06;#N/A N/A;109165,8563;59378,0296;41056,7706;49536,2408;13881,3078;52519,8663;14407,4956;57486,0792;46785,913;54689,1473;180394,9718;29354,791;96105,1927;80278,9987;267819,8003;26358,7715;19281,6245;#N/A N/A;38829,1775;1984,885;103261,0765;180078,536;196611,9639;#N/A N/A;#N/A N/A;66658,2968;23451,9037;23054,3621;77407,2955;26634,9808;24301,5346;227973,6455;52984,7706;75920,2602;#N/A N/A;72225,8958;26826,1368;74513,3165;63041,2594;64287,9646;#N/A N/A;106152,9169;#N/A N/A;116596,155;199565,0557;409070,7128
09/03/07;75819,133;#N/A N/A;83927,7669;28225,7218;2652,713;179691,3889;37186,167;71051,5538;16106,1211;18871,2556;67844,1163;70647,1442;227864,4711;14827,5134;29685,6525;20468,3086;54364,4405;168649,4177;246742,9479;41590,0499;19315,601;34208,7627;81355,519;31615,7234;111469,9701;24578,7541;157524,0914;26987,5192;147743,2655;47259,7619;70404,4193;41244,2148;28774,4367;27510,9739;34708,3325;43218,4435;15007,8303;#N/A N/A;35217,1979;72330,0336;72330,0336;31370,8958;352917,0176;32647,2863;#N/A N/A;140851,1729;140851,1729;88413,7682;31993,4913;78920,4899;37780,5811;140435,7387;110149,7;179838,3029;169568,9279;#N/A N/A;110138,2775;59638,8575;40934,2509;49246,9114;13827,2739;53133,6411;14485,6722;57486,0792;47162,2476;54843,2633;182283,7047;29365,6612;96646,8135;80907,0933;267134,3383;26673,7663;19269,7149;#N/A N/A;38829,1775;1964,5888;102982,6564;180078,536;196138,6563;#N/A N/A;#N/A N/A;66509,2102;23625,919;22761,4891;76723,7353;26387,9447;24580,7353;228223,4112;53147,9593;76188,6652;#N/A N/A;71778,9701;26734,081;75323,8235;63005,7931;64228,2174;#N/A N/A;106065,6201;#N/A N/A;116596,155;197647,764;404914,5316
12/03/07;77456,6953;#N/A N/A;83912,3362;28421,1367;2658,8631;178936,9297;37204,7292;70841,4112;16093,6808;18695,2783;67617,5718;71981,0027;228490,5953;15098,0384;29746,2045;20557,3461;55253,0123;168523,4427;246890,0229;41699,8373;19583,6635;34193,3603;81458,773;31279,0365;110549,2742;24266,6573;158067,6945;26474,2596;148520,0666;47620,1707;70056,1868;42097,8741;28601,0967;27595,2987;34692,3746;44310,7999;14799,6511;#N/A N/A;35361,5432;73365,7719;73365,7719;31963,2588;354150,9932;32907,4981;#N/A N/A;141407,7863;141407,7863;88808,2768;32163,3505;77900,0543;38084,5536;141685,3277;112341,16;178825,374;169638,3949;#N/A N/A;111018,0871;59877,0047;42248,1689;49246,9114;13947,4993;53759,4507;14678,8145;57163,6413;47455,7885;55166,1729;181863,9863;29708,0703;95953,5389;80970,9673;268701,1086;26610,7674;19456,2984;#N/A N/A;38443,6515;1987,8918;103457,6083;179865,9285;195917,7795;#N/A N/A;#N/A N/A;66459,5146;23675,0002;22581,2596;76605,8801;26537,6636;25148,0001;231407,9239;53448,5699;75843,5731;#N/A N/A;72144,6365;27443,452;75878,3809;63236,3237;65074,6357;#N/A N/A;106443,9062;#N/A N/A;116663,7274;196980,88;403491,1819
13/03/07;76189,7392;#N/A N/A;83495,7063;27889,6082;2609,6628;175242,6807;36585,991;70502,8481;15683,1488;18560,9797;65280,5864;70599,7883;221200,7212;14779,5722;28845,4925;19789,5587;54122,1027;166871,4558;238996,994;40905,4931;18949,3748;33818,5682;79494,7853;30691,8874;109480,6092;23954,5605;154020,8716;26408,0326;146383,8634;46520,4617;68868,0994;41186,6647;28125,5229;27384,4867;33679,0509;43526,7158;14458,9941;#N/A N/A;34609,1046;72481,5467;72481,5467;31147,7453;350551,8977;31982,8169;#N/A N/A;137763,3679;137763,3679;87243,3926;31773,6734;76226,5399;37500,6065;139577,5872;110265,04;175873,4095;162205,4268;#N/A N/A;108957,4803;59049,1597;40925,8013;46810,4532;14029,901;52327,3096;14223,5505;56714,5313;45852,6033;54872,6187;176365,6751;28523,2259;93960,3744;76733,9906;261650,6422;26358,7715;19059,3121;#N/A N/A;38150,3164;1929,6344;101803,4657;176747,6854;193014,8264;#N/A N/A;#N/A N/A;69292,1609;23086,0255;22048,0805;75556,9688;26230,74;24339,2046;232656,7525;51936,9279;74463,2047;#N/A N/A;71778,9701;26549,9694;74555,9748;62065,9375;64039,018;#N/A N/A;105134,4541;#N/A N/A;113082,3908;192479,4125;398025,5189
14/03/07;77568,739;#N/A N/A;82971,0614;27717,6432;2608,6378;174306,1106;36691,1765;70853,0858;15790,9653;18565,6107;66425,2323;71018,099;222587,1389;15104,8872;29133,1148;19804,7842;54566,3887;164795,0117;240614,8198;41099,2356;19689,3783;33541,3248;80324,3225;30880,7605;111650,8211;23760,0654;156134,8835;26747,4462;147419,5983;46215,5004;69093,4263;41608,6985;28449,9798;27405,5679;33982,2501;43868,496;14212,9641;#N/A N/A;34587,6064;72459,7062;72459,7062;31476,3851;352814,1863;32322,0216;#N/A N/A;139308,8252;139308,8252;87734,3366;31803,6486;76655,1229;37516,605;141158,3925;110899,41;175699,7646;164289,4365;#N/A N/A;108911,1745;58856,3739;41462,353;47252,0613;14251,44;52531,9011;13887,8508;57152,1256;46371,945;55628,5208;176071,8722;28756,9338;93895,0443;78575,6915;268309,416;26414,2106;18729,8135;#N/A N/A;38854,3205;1945,7961;102671,4811;176180,7321;193614,3493;#N/A N/A;#N/A N/A;71578,1562;23326,9697;22018,0423;76523,3815;26440,3463;24297,1029;232344,5453;50932,0295;74578,2354;#N/A N/A;72280,0686;26417,3008;74897,2409;61888,6062;64477,164;#N/A N/A;105570,9382;#N/A N/A;113690,5423;190603,8011;404345,1917
15/03/07;77198,1328;#N/A N/A;82755,0311;27358,0798;2621,9629;174436,1898;36901,5475;70059,2137;15666,5617;18500,777;66575,1999;71854,7203;224063,003;15101,4628;29534,7856;20103,9189;54768,3368;164421,0046;245762,4474;40982,9901;19311,8255;33505,3858;79981,1745;31184,5999;109365,5223;24058,5928;155893,2822;27600,1193;148606,3779;46603,633;69216,3319;43929,8846;28547,7613;27257,9994;33822,6716;44431,4282;14364,3672;#N/A N/A;34360,3392;72284,9821;72284,9821;31435,8123;354973,6436;32582,2334;#N/A N/A;138745,9927;138745,9927;88058,7104;32113,3919;76512,2619;37580,5992;140691,6786;110380,38;175178,8297;165678,7764;#N/A N/A;109003,7861;59026,4791;41424,3297;47526,1628;14219,0196;52315,2748;14071,7959;56806,6564;46688,066;55767,959;177855,6755;28680,8428;93721,4459;79725,4239;267134,3383;26625,8871;19023,5834;#N/A N/A;38435,2705;1941,6617;103162,8106;177102,0312;195349,8104;#N/A N/A;#N/A N/A;72389,8502;23487,5992;22220,8005;75898,7489;26702,3543;24591,8147;230658,6268;51154,2156;74539,8919;#N/A N/A;73201,0063;26717,8359;74022,7465;62420,6;64128,6387;#N/A N/A;105803,7296;#N/A N/A;115210,921;191729,168;402466,3701
16/03/07;77215,3703;#N/A N/A;81597,726;27561,3113;2615,8129;173967,9047;36938,6717;69230,3178;15695,5892;18269,2278;65910,7531;71033,8843;221916,2916;14913,1226;29580,2704;20123,2596;54162,4924;162749,4827;242820,9459;40789,2477;19640,2964;33423,2396;79107,7068;30774,0061;107425,4844;23963,6068;156980,4883;27268,9841;146901,7309;46169,2941;68847,6151;43402,3423;28618,8751;27384,4867;33695,0087;44082,9464;14288,6657;#N/A N/A;34133,0721;72437,8657;72437,8657;31464,2133;353328,3428;32312,7283;#N/A N/A;137085,4812;137085,4812;87230,2423;32033,4581;76553,0793;37548,6021;140390,5728;110438,05;175120,948;163351,6321;#N/A N/A;109304,7736;59173,9035;41318,7092;47099,7826;14220,3705;52327,3096;13981,5493;56276,9369;46492,3721;55246,9003;177813,7036;28017,7648;93504,4479;79214,4317;267623,954;27081,9997;19361,0217;#N/A N/A;38343,0795;1943,541;102474,9493;177102,0312;194403,1952;#N/A N/A;#N/A N/A;72356,7198;23666,0764;22964,2474;75993,0331;26492,7479;24261,6488;230908,3925;51317,3459;74693,2661;#N/A N/A;71955,0317;27061,6913;73862,7781;62243,2688;64327,796;#N/A N/A;105687,3339;#N/A N/A;114704,1281;192604,4533;397740,849
19/03/07;78551,2764;#N/A N/A;82060,648;27975,5908;2604,5378;176543,4726;37241,8535;69055,1989;15952,69;18746,2191;66492,1441;71286,4492;225270,5282;15221,3157;29921,4062;20412,0793;54404,8301;166273,6452;245419,2722;41441,514;20123,564;33566,9954;80426,7002;31057,3159;107935,1554;24081,2085;158852,8989;27434,5517;149706,8462;47001,0068;69830,8599;43392,7506;28969,9997;27510,9739;34245,5547;44706,1927;14799,6511;#N/A N/A;34544,6099;73616,6223;73616,6223;31776,6239;356516,113;32884,2649;#N/A N/A;139069,3882;139069,3882;88738,1419;32373,1767;76981,6623;37764,5826;141504,6642;110207,37;175757,6462;165261,9744;#N/A N/A;109582,6082;59740,9206;41813,0128;47404,3399;14439,2078;52796,6667;14202,1654;56633,9218;47079,454;56039,4966;178842,0137;28925,4208;94220,5414;79863,8176;272520,1112;27296,1962;19460,2683;#N/A N/A;38820,7965;1966,844;102917,1458;179724,1902;195570,6872;#N/A N/A;#N/A N/A;71081,2007;23782,0865;23309,6873;78067,2846;26814,6434;24676,018;234654,8781;51892,5947;75306,7632;#N/A N/A;73539,5863;26969,6355;74097,3985;62810,7288;64795,8156;#N/A N/A;106938,5881;#N/A N/A;115717,7139;194188,3029;404800,6636
20/03/07;78844,3138;#N/A N/A;84066,6435;28374,2371;2591,2127;177896,2962;37495,5361;69382,0874;15998,3047;18686,0163;66753,1768;71160,1667;227014,7312;15310,3492;30277,7037;19898,9085;54828,9212;166604,8534;248262,7236;41887,1216;19976,3184;33787,7634;81654,2984;31291,3543;109020,2613;24054,0696;159094,5003;27873,3059;151152,5595;47259,7619;70424,9035;43738,051;29223,3428;27447,7303;34357,2597;45597,5018;14913,2034;#N/A N/A;34486,2575;74321,9032;74321,9032;31817,1967;357544,426;33832,1793;#N/A N/A;138463,0216;138463,0216;89421,9569;30474,7496;77410,2452;37708,5876;142272,4839;109515,33;176741,6344;165852,4438;#N/A N/A;110254,0419;59842,9837;41563,7486;47647,9857;14520,2586;53326,1979;14468,7433;56841,2033;47418,1551;56054,1743;180122,1549;28947,1611;94676,2372;81024,1956;272618,0344;27530,5524;19503,9368;#N/A N/A;39156,0366;2005,1811;103834,2942;180999,835;196517,3024;#N/A N/A;#N/A N/A;71296,5481;23746,3911;23565,0125;77548,7217;27158,9968;24740,2785;236715,4451;52493,6009;77645,7207;#N/A N/A;73268,7223;27194,3599;74918,57;63094,4587;64965,0993;#N/A N/A;107607,8637;#N/A N/A;116934,0169;197147,601;409924,7227
21/03/07;80904,1948;#N/A N/A;84375,2582;28624,3681;2618,8879;178702,7871;37644,0333;70748,0145;16504,2127;19028,709;68212,5868;71665,2966;231934,2782;15687,0297;31240,4649;20427,5518;55959,8308;168305,0015;255077,202;42758,9627;20629,4847;34301,1772;83326,9843;32055,0588;110434,1872;24578,7541;161812,5157;28701,1439;153936,097;47407,6219;72043,1605;43776,4177;29494,4643;27953,6792;35226,9627;46267,6591;15159,2334;#N/A N/A;34087,0044;75638,0332;75638,0332;31865,8841;364845,4482;34575,6415;#N/A N/A;141967,5092;141967,5092;92468,4402;30664,5923;79063,3509;38156,5471;143567,2388;111533,78;177175,7468;170367,7983;#N/A N/A;111735,8266;61033,7196;42184,7967;49125,0885;14953,8806;53687,2419;14408,9931;57301,829;48020,2904;56435,7948;180688,7747;29892,8625;96021,6249;86581,2355;279276,8082;27429,754;19611,1231;#N/A N/A;39499,6576;2028,8599;105111,7508;183196,779;198662,9634;#N/A N/A;#N/A N/A;72439,5457;24116,7313;24233,3637;80047,252;27518,322;25218,9082;242647,3806;52879,962;77492,3464;#N/A N/A;74528,2401;27427,2069;76017,0202;63892,4494;65901,1384;#N/A N/A;109644,7891;#N/A N/A;119873,4158;199106,5729;416927,6033
22/03/07;80981,7635;#N/A N/A;84097,505;28718,1672;2639,388;177454,0269;37644,0333;70575,3549;16379,8091;19329,7229;68153,2612;71483,7655;230950,3688;15587,723;30869,0059;20395,3175;56121,3894;166736,5938;254145,7266;42972,0795;20572,8518;34424,3965;83015,9078;31927,7747;112916,7779;24519,9533;159275,7013;28403,1222;157366,9688;47453,8282;72370,9087;43536,6258;30063,375;28522,8718;34987,5949;45396,4547;15291,7111;#N/A N/A;33976,442;75370,3021;75370,3021;31411,4686;368238,8811;34724,334;#N/A N/A;143674,6643;143674,6643;92087,0819;30724,5427;78226,5937;38060,5558;143311,2989;110495,72;176133,877;168353,2556;#N/A N/A;111712,6737;61430,6315;41365,1822;49094,6328;14801,2349;53542,8243;14638,8016;57336,3759;47764,3829;57081,614;180793,7043;29626,5443;95848,0265;86368,3221;276828,7296;27366,7551;20742,6577;#N/A N/A;40295,8527;2076,9692;104997,1073;182771,564;201471,2549;#N/A N/A;#N/A N/A;71810,0688;23593,8591;23760,2612;81308,3026;27458,4344;25227,7717;244208,4162;52570,8731;76418,7266;#N/A N/A;75422,0914;27175,4072;75814,3935;63839,25;65801,5598;#N/A N/A;110605,054;#N/A N/A;118217,8923;200106,899;423361,1441
23/03/07;80602,5386;#N/A N/A;83109,938;28452,403;2663,9881;177219,8844;37606,909;67715,9267;16164,1762;19325,0919;68141,396;71807,3644;231173,9846;15717,849;30937,233;20676,401;55737,6879;166627,0385;253557,4263;43198,1123;20772,9548;34460,3355;82329,6118;31981,1519;113853,9149;24678,2632;158188,4952;28618,3601;159028,4601;47158,1081;71674,4437;43833,9678;30067,8196;28881,2523;35027,4895;45383,0515;14932,1287;#N/A N/A;34692,2605;74746,0529;74746,0529;31403,37;368341,7124;34693,0806;#N/A N/A;143609,3633;143609,3633;92880,4826;31054,2695;78002,0979;38164,5464;143070,4143;111130,09;175120,948;168526,923;#N/A N/A;111249,616;61022,3792;41889,0595;49292,595;14840,4094;54216,7731;14707,7441;57486,0792;47869,7566;57221,0523;179482,0129;29800,4664;96455,621;86336,385;274380,651;27480,1532;21620,4557;#N/A N/A;40463,4727;2037,1287;104964,352;181850,265;201313,4857;#N/A N/A;#N/A N/A;70517,9845;23571,4485;23595,0507;81437,9433;27585,6954;25382,8831;242772,2634;52811,2756;75920,2602;#N/A N/A;76532,634;28212,3885;76219,6469;63679,6519;66448,8209;#N/A N/A;110925,1423;#N/A N/A;118116,5337;199690,0965;426891,0515
26/03/07;82653,8008;#N/A N/A;88325,5264;28725,9838;2713,1883;176777,6151;37600,7216;66758,8937;16176,6165;19788,1902;67868,4982;71688,9745;230592,5836;15628,8155;31043,3642;20569,3829;55778,0775;166888,385;252674,9758;43165,8219;20387,851;34367,921;81685,0556;31796,3847;114363,5858;24655,6475;159154,9006;28659,752;160538,9068;47463,0694;72145,5818;45157,6193;30783,4026;28796,9275;34684,3957;45671,2191;14894,278;#N/A N/A;34113,5944;74276,1121;74276,1121;31387,189;370192,6758;35028,0098;#N/A N/A;144595,0976;144595,0976;92810,3477;31344,0294;77369,4278;37868,5732;143025,2484;111245,43;174368,4865;169152,126;#N/A N/A;111481,1448;60908,9758;41580,6479;48942,3542;14653,9925;54301,0167;14657,1863;57382,4385;48336,4114;56788,0598;178390,0432;30224,4016;95631,0285;85559,2511;276339,1139;27414,6343;21112,9138;#N/A N/A;40748,4267;2014,9533;104636,799;181921,1341;201629,0241;#N/A N/A;#N/A N/A;70269,5067;23656,6087;23993,0576;82003,6483;27727,9283;24786,8119;245457,2447;52854,2046;77377,3157;#N/A N/A;77033,7324;27787,3074;76049,0139;63856,9831;66130,1692;#N/A N/A;109615,6902;#N/A N/A;117170,5203;199398,3347;429680,8169
27/03/07;82283,1946;#N/A N/A;87337,9593;28311,7043;2704,9883;175841,045;37384,1633;65661,8069;16317,6073;19802,0832;66954,8838;71444,3023;231844,8319;15457,5971;30778,0363;20445,603;56141,5842;167019,0582;250321,7747;43191,6543;20025,4003;34126,6165;80977,6706;31467,9097;114232,0578;24488,2913;156618,0863;28452,7925;160042,6172;46030,6754;70998,463;44802,7273;31001,1887;28568,111;34237,5758;45450,0672;14856,4272;#N/A N/A;33873,5096;73462,3139;73462,3139;31371,0079;368033,2185;34874,5006;#N/A N/A;144165,9766;144165,9766;91995,0299;31014,3026;76206,1312;37380,6173;142618,7556;109919,02;173731,7883;168700,5905;#N/A N/A;111180,1573;60410,0008;41479,2523;48333,2396;14487,8383;54204,7383;14569,859;56058,1398;47997,7103;56633,9439;178663,0356;29593,9339;94719,6368;84601,1408;271442,9566;26855,2034;19917,5394;#N/A N/A;41050,1428;1989,7711;103097,3;180645,4892;199641,1323;#N/A N/A;#N/A N/A;70617,3756;23656,6087;23827,8472;82333,6429;27548,2657;24363,5792;246268,9833;51978,4527;77108,9108;#N/A N/A;75638,7826;27329,736;75611,7667;63129,925;65831,4333;#N/A N/A;109673,8881;#N/A N/A;116224,5068;195870,1862;431047,2327
28/03/07;80343,9761;#N/A N/A;86041,7776;29382,5777;2690,6382;174696,3482;37037,6699;65031,5656;16313,4605;19862,286;66278,5719;70599,7883;227059,4544;15354,866;30520,2892;20204,4901;55778,0775;166995,0467;249831,5244;42778,337;19961,2163;34337,1162;79968,8774;30995,7268;113837,4739;24293,7962;155228,8784;51890,9794;159848,4169;45550,1303;70117,6396;44457,4269;30818,9595;28316,2247;34038,1026;46341,3764;15102,4572;#N/A N/A;33140,943;72693,6215;72693,6215;31079,7491;365565,2673;34907,0631;#N/A N/A;143624,9111;143624,9111;90631,7834;31284,0791;75042,8346;36572,3072;141911,157;108765,62;173644,9658;166686,0478;#N/A N/A;110925,4756;60115,1519;41056,7706;47236,8334;14410,84;53952,0075;14459,551;56046,6241;47689,116;56054,1743;181035,9697;29501,5378;93808,2451;83387,5344;270659,5715;26492,3293;19779,1957;#N/A N/A;41712,2419;1970,2266;102999,0341;178448,5453;198820,7325;#N/A N/A;#N/A N/A;70402,0282;23463,8777;23489,9168;81697,2248;27428,4907;24122,0485;243209,3534;51471,8903;76342,0394;#N/A N/A;74230,2896;27086,059;75078,5385;61658,0756;65094,5515;#N/A N/A;108335,337;#N/A N/A;115346,0658;192364,4027;430193,2228
29/03/07;80800,7698;#N/A N/A;86118,9313;30234,5865;2723,4384;174826,4273;37223,2913;65159,9481;16508,3595;20047,5253;66990,4792;70844,4606;228937,8268;15163,1014;30747,7131;20115,5233;56363,7271;166554,3049;251988,6255;42746,0466;19897,0323;34316,5796;80249,1967;31061,4218;113722,3869;24289,273;153598,0692;52211,9546;161725,6864;45633,3015;70445,3878;44160,0849;31134,5272;28673,0637;34229,5968;46307,8686;15045,6811;#N/A N/A;33150,177;74028,7966;74028,7966;31006,9343;365565,2673;35469,9302;#N/A N/A;143326,3922;143326,3922;90824,6543;32013,4747;72518,2889;36500,7993;142377,871;110092,03;174628,954;168457,4561;#N/A N/A;111388,5333;60568,7655;41445,4537;47419,5678;14479,7332;54000,1467;14487,128;56392,0933;47674,0626;55841,3475;182988,9154;29822,2067;95370,6309;83493,9911;271736,7261;26452,0099;19735,7163;#N/A N/A;42156,4349;1976,6162;104035,9646;180078,536;199609,5785;#N/A N/A;#N/A N/A;69987,8986;23589,377;23527,4647;83288,27;27630,6111;24197,3884;244583,0648;51300,1743;76111,9781;#N/A N/A;71562,2789;27472,7004;74822,5889;62083,6706;64716,1527;#N/A N/A;109324,7008;#N/A N/A;116697,5135;192694,3587;434064,7341
30/03/07;80076,7949;#N/A N/A;86103,5005;30003,2159;2709,0883;174878,459;37161,4175;65218,3038;16500,0659;19903,9648;66919,2885;70173,585;228177,5332;15197,3451;30740,1323;20154,2045;56060,8049;168238,0847;251694,4753;43288,5255;19806,4196;34290,9089;80445,5984;30983,409;112374,225;24047,3941;154202,0726;52181,3855;159589,4832;45679,5078;70527,3249;43987,4346;30765,6241;29071,8838;34381,1965;46046,5072;14932,1287;#N/A N/A;33067,0707;74635,4255;74635,4255;30905,8028;363611,4727;35586,2251;#N/A N/A;142468,1503;142468,1503;90574,7988;31713,7231;72360,7261;36596,1431;141911,157;110322,71;174397,4273;168040,6541;#N/A N/A;111133,8516;60908,9758;40989,1735;47952,543;14351,4027;54216,7731;14551,4744;56495,7341;47531,0555;56090,8686;184395,8763;29871,1223;95848,0265;83845,2982;272911,8038;26777,0847;20000,5456;#N/A N/A;41326,7158;2001,7984;103986,8833;179015,4986;199294,0401;#N/A N/A;#N/A N/A;70667,0711;23513,181;23549,9934;81437,9433;27435,9766;24651,6434;246206,5419;50879,4699;75613,5117;#N/A N/A;71738,3405;27540,5007;74758,6015;62012,7381;64726,1105;#N/A N/A;110343,1636;#N/A N/A;116325,8654;193642,9825;429566,949
