Date;AAPL UW Equity;ABBV UN Equity;ABT UN Equity;ACN UN Equity;AGN UN Equity;AIG UN Equity;ALL UN Equity;AMGN UW Equity;AMZN UW Equity;APC UN Equity;AXP UN Equity;BA UN Equity;BAC UN Equity;BIIB UW Equity;BK UN Equity;BLK UN Equity;BMY UN Equity;BRK/B UN Equity;C UN Equity;CAT UN Equity;CELG UW Equity;CL UN Equity;CMCSA UW Equity;COF UN Equity;COP UN Equity;COST UW Equity;CSCO UW Equity;CVS UN Equity;CVX UN Equity;DD UN Equity;DIS UN Equity;DOW UN Equity;DVN UN Equity;EMC UN Equity;EMR UN Equity;EXC UN Equity;F UN Equity;FB UW Equity;FDX UN Equity;FOX UW Equity;FOXA UW Equity;GD UN Equity;GE UN Equity;GILD UW Equity;GM UN Equity;GOOG UW Equity;GOOGL UW Equity;GS UN Equity;HAL UN Equity;HD UN Equity;HON UN Equity;IBM UN Equity;INTC UW Equity;JNJ UN Equity;JPM UN Equity;KMI UN Equity;KO UN Equity;LLY UN Equity;LMT UN Equity;LOW UN Equity;MA UN Equity;MCD UN Equity;MDLZ UW Equity;MDT UN Equity;MET UN Equity;MMM UN Equity;MO UN Equity;MON UN Equity;MRK UN Equity;MS UN Equity;MSFT UW Equity;NKE UN Equity;NSC UN Equity;ORCL UN Equity;OXY UN Equity;PCLN UW Equity;PEP UN Equity;PFE UN Equity;PG UN Equity;PM UN Equity;PYPL UW Equity;QCOM UW Equity;RTN UN Equity;SBUX UW Equity;SLB UN Equity;SO UN Equity;SPG UN Equity;T UN Equity;TGT UN Equity;TWX UN Equity;TXN UW Equity;UNH UN Equity;UNP UN Equity;UPS UN Equity;USB UN Equity;UTX UN Equity;V UN Equity;VZ UN Equity;WBA UW Equity;WFC UN Equity;WMT UN Equity;XOM UN Equity
24/12/08;23910278;#N/A N/A;594400;418200;89600;147755;564800;900983;668987;445700;1662200;795400;8150000;275378;754700;60600;1564500;312500;766300;559100;1202298;1081800;1963758;395300;1051700;499403;4103648;816800;1178800;869700;1155300;1323600;419000;1101200;456000;238100;6074200;#N/A N/A;333000;#N/A N/A;#N/A N/A;217700;6768000;2738300;#N/A N/A;#N/A N/A;988318;509900;824100;1141900;400900;931900;4456539;1122600;2812000;#N/A N/A;1722600;387400;159400;865900;863000;818300;#N/A N/A;554700;808800;472900;1921800;401300;1131000;876500;5506163;1280800;337600;#N/A N/A;747100;113699;607800;3319900;1501000;981200;#N/A N/A;2252088;193700;1304010;1017800;349400;560691;2220300;719500;702367;#N/A N/A;449100;594600;343700;1218200;551200;1136000;1463900;#N/A N/A;2492300;1508800;3229500
25/12/08;23910278;#N/A N/A;594400;418200;89600;147755;564800;900983;668987;445700;1662200;795400;8150000;275378;754700;60600;1564500;312500;766300;559100;1202298;1081800;1963758;395300;1051700;499403;4103648;816800;1178800;869700;1155300;1323600;419000;1101200;456000;238100;6074200;#N/A N/A;333000;#N/A N/A;#N/A N/A;217700;6768000;2738300;#N/A N/A;#N/A N/A;988318;509900;824100;1141900;400900;931900;4456539;1122600;2812000;#N/A N/A;1722600;387400;159400;865900;863000;818300;#N/A N/A;554700;808800;472900;1921800;401300;1131000;876500;5506163;1280800;337600;#N/A N/A;747100;113699;607800;3319900;1501000;981200;#N/A N/A;2252088;193700;1304010;1017800;349400;560691;2220300;719500;702367;#N/A N/A;449100;594600;343700;1218200;551200;1136000;1463900;#N/A N/A;2492300;1508800;3229500
26/12/08;25025686;#N/A N/A;674900;587000;146400;180500;973400;679407;2511767;620100;2030700;723200;8822600;283276;888300;72800;2223700;398500;1005580;747800;1037868;1775800;4051694;520700;1222800;554551;6175493;1312400;1515900;1036900;1352000;1771600;395900;2137900;521200;363400;5550900;#N/A N/A;382400;#N/A N/A;#N/A N/A;301500;8313500;2366886;#N/A N/A;#N/A N/A;1162222;617000;1251800;1545200;698700;1024900;5193348;1716300;2822600;#N/A N/A;3719200;657000;343600;1165400;3259000;821500;#N/A N/A;687400;720200;482900;2675000;412300;1459900;867300;6461333;1909600;408300;#N/A N/A;866500;117265;906700;4078100;2007700;1244500;#N/A N/A;2345024;283000;2514694;1300800;349200;785534;2767100;859400;967167;#N/A N/A;636700;988800;503700;1672600;685400;1878800;2010200;#N/A N/A;3171900;3463500;4562100
29/12/08;68149781;#N/A N/A;1793700;570600;290900;275720;956400;2500419;2659364;1313200;2427900;1380300;12196200;757683;1228800;162400;3762700;948500;1315200;1059600;2206282;1849200;5693471;846100;2309700;1033127;13188716;1546200;2723000;1498600;2953500;14833700;738600;4117200;865600;751800;8091600;#N/A N/A;564200;1282389;3381907;677300;18212900;3856372;#N/A N/A;#N/A N/A;2202467;1036000;2314000;2644400;1201500;2636100;11979726;3425100;5832600;#N/A N/A;4224800;1537800;428100;1796700;3903000;1605700;#N/A N/A;1217200;1175500;953300;5174400;900700;4446100;2793800;19928026;2611600;1062200;#N/A N/A;1717300;149470;1565800;9150000;2781800;4951900;#N/A N/A;4924430;648600;4187026;2184100;725900;1782609;5473600;1131300;1691166;#N/A N/A;1532200;2298800;1009700;2332100;1137300;2974000;4237900;#N/A N/A;4963200;3219200;6156400
30/12/08;86296231;#N/A N/A;1541700;1008000;383000;262785;966500;1950229;2337521;1411900;4177800;1629200;16391200;754403;1750800;309000;4038700;1451000;1510830;1098700;2637540;1892200;5725756;1241900;2050100;1025234;10386116;1964800;2928900;1621000;3531700;6664400;985500;3478200;1110200;883300;7832700;#N/A N/A;637400;779175;2980160;443200;16777300;5159280;#N/A N/A;#N/A N/A;2009458;1697300;3698900;4275400;900000;2178500;12470356;3967600;6302900;#N/A N/A;4012800;1626100;522500;1944500;4063000;1485200;#N/A N/A;1929200;1374300;1226000;4221800;943900;3292500;2984700;13088066;2882000;827600;#N/A N/A;2346100;217225;1492400;8979100;2879200;2710700;#N/A N/A;5371453;600800;4855974;2368100;951100;1793919;5310600;1505100;2316133;#N/A N/A;1725600;2515400;1071100;2540400;1567300;2950800;4025600;#N/A N/A;6337600;4152400;7175400
31/12/08;55908979;#N/A N/A;1644600;1107300;331400;355010;1183500;2459584;3398957;1651600;3404500;2003200;40980400;1098671;2117800;252800;5153100;1574000;2200230;1851000;3605950;2860000;9137679;1382300;2874100;2183922;14777980;1872200;3589300;2471200;4421400;6060600;1066800;3655100;1527400;1615900;10503800;#N/A N/A;641500;665944;3563290;704800;17427500;5661732;#N/A N/A;#N/A N/A;1214680;2454500;3180800;5321400;1817200;2733600;12866389;4406600;7056900;#N/A N/A;5308400;1451900;600700;3443400;5342000;2251200;#N/A N/A;2225300;1725400;1558100;6551200;1282900;4243300;2830800;17030364;4055200;1432900;#N/A N/A;2307300;354645;1899300;12534700;4183000;3539700;#N/A N/A;6587618;724500;4025172;2676500;1509900;2001691;8358500;1872400;2457600;#N/A N/A;2149000;2873000;1253700;3170400;1696800;4238800;6057800;#N/A N/A;14648200;4973400;10489100
01/01/09;55908979;#N/A N/A;1644600;1107300;331400;355010;1183500;2459584;3398957;1651600;3404500;2003200;40980400;1098671;2117800;252800;5153100;1574000;2200230;1851000;3605950;2860000;9137679;1382300;2874100;2183922;14777980;1872200;3589300;2471200;4421400;6060600;1066800;3655100;1527400;1615900;10503800;#N/A N/A;641500;665944;3563290;704800;17427500;5661732;#N/A N/A;#N/A N/A;1214680;2454500;3180800;5321400;1817200;2733600;12866389;4406600;7056900;#N/A N/A;5308400;1451900;600700;3443400;5342000;2251200;#N/A N/A;2225300;1725400;1558100;6551200;1282900;4243300;2830800;17030364;4055200;1432900;#N/A N/A;2307300;354645;1899300;12534700;4183000;3539700;#N/A N/A;6587618;724500;4025172;2676500;1509900;2001691;8358500;1872400;2457600;#N/A N/A;2149000;2873000;1253700;3170400;1696800;4238800;6057800;#N/A N/A;14648200;4973400;10489100
02/01/09;66090542;#N/A N/A;1630000;1482500;385200;379640;1372000;3052539;3273499;1681900;3165700;2648500;19756600;1096992;2219500;286400;2990000;962500;2263470;1918800;3129824;2130600;9071259;1353700;3350600;1676916;16225091;1694300;4792800;2022400;3604400;4711000;1363000;4632000;1117500;1044700;7396600;#N/A N/A;739800;1156280;3650536;696100;17926300;5234874;#N/A N/A;#N/A N/A;1721581;2379300;3576200;4173100;1318800;2998800;21944790;3806600;7740500;#N/A N/A;5810400;1883900;569700;2371600;6405000;2585400;#N/A N/A;1699900;1820300;1547700;4538400;1326700;3516800;4360600;19812731;3819200;1257700;#N/A N/A;2217900;386614;1664500;10079500;4951100;2414800;#N/A N/A;6949699;740300;5897518;2928800;1187400;1517448;7469900;1844400;2144666;#N/A N/A;1664100;3026600;1072600;3402000;1735000;2966800;4613500;#N/A N/A;9606900;5036600;11238500
05/01/09;109554690;#N/A N/A;1626400;1651800;860800;417715;2320700;3987925;4031336;2435800;3391500;2712200;18763600;2047903;1542000;324100;4072100;1019000;2577310;2475500;4242466;2221000;15175222;1977600;3851900;2441379;18177919;2581500;4512100;1852100;3449700;8367400;1689400;5039100;1096700;1043800;10685700;#N/A N/A;948900;1619127;4724902;559700;18104500;6741572;#N/A N/A;#N/A N/A;2091828;2609300;4951600;7168700;1387900;2967900;21101416;4868800;10446600;#N/A N/A;5913600;1771600;819000;2539400;7972000;2196200;#N/A N/A;1599100;1796700;1199100;8549100;1736600;5458700;4378100;23015425;3854400;1191800;#N/A N/A;2990000;472260;1697700;9700100;7556700;2044700;#N/A N/A;6797908;940600;6136318;3596400;1214000;1635891;7370300;1955400;2527000;#N/A N/A;2256000;4247200;1054500;2753700;1855700;3088400;9294000;#N/A N/A;8279500;4632800;13440600
06/01/09;115219769;#N/A N/A;2799700;1463400;500100;322805;1785200;3991841;4684946;2056300;3214600;2396600;20373000;1691783;1952600;406300;5431700;850000;1993340;2188000;8547450;2575000;7549041;1727800;2900200;2872704;24335559;2271100;4070800;2420600;3336900;7511900;1470500;6847600;1634500;851200;7828700;#N/A N/A;830100;1797043;3558548;778500;16287500;8500552;#N/A N/A;#N/A N/A;2619367;3990100;5863200;4974500;1474900;3077900;23336999;5139400;9557500;#N/A N/A;5801200;1883800;762500;3594800;10283000;3141800;#N/A N/A;2089800;2896900;1261300;6507600;2914800;4729400;5453800;20602777;3932400;936400;#N/A N/A;3073200;603644;2594600;11235100;4368400;4332700;#N/A N/A;7065565;848500;7802008;2644300;1392300;2706483;6860000;2797800;1834366;#N/A N/A;1825100;4148000;1041100;3402700;1601300;4879200;6881600;#N/A N/A;9982000;4177900;8824400
07/01/09;72430652;#N/A N/A;2224800;1880700;464600;320840;1644200;2583199;3472063;1976800;4353800;2419200;24062100;1380300;1933600;616400;3873300;1011000;2271490;2295700;5881900;2035000;9203209;1301200;2562700;2871581;21555287;1997500;3657100;2605200;3631900;6628200;1309200;4807600;1562600;1130700;7422900;#N/A N/A;744000;1850535;5039622;562200;19011200;7023274;#N/A N/A;#N/A N/A;1920087;2414500;5062000;5670600;1218900;2675300;58046299;5104200;9134000;#N/A N/A;6023000;1522900;563800;3040200;9499000;2249700;#N/A N/A;2284200;2288500;1376400;4929700;6801900;3264100;5341700;29089585;6677600;1027400;#N/A N/A;2671500;641531;1906200;10703000;4393800;3465800;#N/A N/A;8391039;851700;10489456;2582100;1348400;1997817;7316100;2300500;3034466;#N/A N/A;1805000;4512800;1646900;3281900;1840300;4469200;6380200;#N/A N/A;11144800;5079200;8746600
08/01/09;62357820;#N/A N/A;2137200;1210300;272300;304285;1408600;2659309;2784247;2576800;2390500;1998300;20728900;1360869;1940500;432200;4461200;1127000;2183660;2239600;5319284;2535800;7966171;1431400;2136700;2933561;18647617;1726700;3190300;3151400;3841400;5767500;1264800;8788800;1244200;1446300;8494600;#N/A N/A;577900;1567415;4861897;699800;15518900;6055504;#N/A N/A;#N/A N/A;1690305;2214900;4081100;5762700;972500;2212900;25086501;5261100;11660200;#N/A N/A;5579200;1351100;1001500;3316200;7265000;2647100;#N/A N/A;2124800;1400700;1007400;6543800;3315900;2979100;3438700;27728042;3366400;899700;#N/A N/A;2243800;392654;2245800;8550800;3183100;2624000;#N/A N/A;7497217;1011500;8748432;3228000;1560300;1416599;6263700;3566300;2403400;#N/A N/A;1730200;3210600;1266100;3065000;1769300;5671200;5251000;#N/A N/A;12826700;17446400;7099700
09/01/09;47207321;#N/A N/A;1684100;1326900;385800;250405;1245600;3197530;3042832;1975300;3420100;1915500;17712000;1871725;1948500;221300;5208300;938000;2653370;1931200;6951532;2084200;9931322;1417100;2808500;2217686;30405786;6824200;3427500;2089500;3519900;3094700;1019100;4393900;1511700;730800;10004000;#N/A N/A;646800;1274237;3926062;596100;12418400;7458854;#N/A N/A;#N/A N/A;2029100;2157900;5381000;5441000;1115400;2732400;19492456;4370500;9595700;#N/A N/A;5674200;1381500;685000;2947300;4080000;2199900;#N/A N/A;2654900;1632600;1324400;6413500;1912800;2697900;6194600;21438000;3595200;1050800;#N/A N/A;2271300;284460;2140500;9288700;3499200;2380300;#N/A N/A;7396285;1015100;11392134;2871200;954500;2085156;11458000;2152800;1642467;#N/A N/A;1511800;2332200;1323200;3271200;1550300;4096800;5290400;#N/A N/A;10184700;6407900;7618500
12/01/09;53281494;#N/A N/A;2256200;1398000;242600;394225;1961600;3451215;3942678;1987500;4385200;2178800;27102300;1261854;2526800;232500;4815900;884500;5671050;2205000;8525472;1784600;9636365;2140700;3427900;2079742;23855832;4392000;3840500;2407000;4017700;4246200;1073500;4667800;1204600;924200;8264400;#N/A N/A;678800;1831160;3741273;541300;17971300;5043538;#N/A N/A;#N/A N/A;1565038;2907500;3979400;7399400;1238600;2763300;20866888;5298100;13733100;#N/A N/A;7122200;1657800;597900;3349700;6625000;2963700;#N/A N/A;3176100;2461800;1252900;8903000;2156700;2916400;8625900;19682807;4466800;1376400;#N/A N/A;2341700;632482;2941800;10502100;3533000;2646100;#N/A N/A;6164328;842100;9412078;3234800;1245400;2445825;12917100;2200100;2625933;#N/A N/A;1910900;4445800;1281800;4848300;1711900;4909200;8629300;#N/A N/A;12744100;5531500;11671500
13/01/09;79719731;#N/A N/A;1679800;2582700;187400;353605;2027100;3646808;3368193;2198800;3481900;2705600;43703800;1907615;2625600;199600;4169100;905000;4328310;2180200;5606772;2328600;11159839;2115100;2802000;2952024;23170204;6067000;3968500;2243500;4633300;3462600;1326200;6320200;1531300;1306800;7282000;#N/A N/A;847500;3451996;6544719;1744600;30386300;7806294;#N/A N/A;#N/A N/A;2103550;4715400;3081100;5774900;1330500;2483400;29645305;5191200;13949800;#N/A N/A;6518600;1250200;899200;3020600;6956000;2731200;#N/A N/A;2415800;2236400;1218800;10810600;2099500;3098600;5720600;27563157;4680800;1964400;#N/A N/A;2868400;797601;2665700;11125200;5013300;2764800;#N/A N/A;7944285;1034600;8290658;2886300;1790200;2043790;8937900;2374600;2339200;#N/A N/A;2431300;4978000;1276200;4694700;2418300;5126000;6263600;#N/A N/A;11951200;6780700;13828800
14/01/09;108481016;#N/A N/A;1739300;1833100;396600;354090;2151700;3388770;3739065;2976900;5624300;3300800;36754800;1515303;2377700;217200;5493700;874500;8584340;2984400;5029238;2329800;9057127;2380000;2975900;3297161;22177085;4301900;4016400;3479700;4684300;3622000;1283700;6522000;1613900;1652800;9076400;#N/A N/A;934200;4857912;8982812;1448500;28023900;6300392;#N/A N/A;#N/A N/A;2297741;2653300;3554900;5329800;1267300;3898900;27472783;5455300;13809700;#N/A N/A;8407800;1533400;983900;3106600;20349000;3628400;#N/A N/A;2833700;2746400;1414500;8980800;2285200;4040700;7231800;34022042;6663200;2222100;#N/A N/A;2342900;1261823;2196700;14742200;5290800;3004800;#N/A N/A;7475198;2089700;9250880;2751400;1641800;2691298;10952300;2436000;2528800;#N/A N/A;2027800;5772600;1547500;5726000;2340100;4531600;6126900;#N/A N/A;16546200;6134400;12277600
15/01/09;166393269;#N/A N/A;2095400;1513900;315700;559515;2927700;4366320;5071425;2523600;6507800;2981700;76513700;1399255;3693800;207700;4044600;2024500;7863340;3527100;4649592;2043400;9413763;3224200;5551300;2491466;26574185;2838700;7049800;2410900;4909700;4090100;1940100;6027400;1621500;1523700;10475000;#N/A N/A;881000;3774170;11309574;1423800;29785800;7127656;#N/A N/A;#N/A N/A;2454974;4191900;3428400;6452800;1429500;4874300;33738382;7186700;20912300;#N/A N/A;8387800;1492200;988300;4191100;14438000;4107700;#N/A N/A;2843500;2992600;1424200;7725800;2689600;3581100;6270700;38317868;4464000;1726900;#N/A N/A;2692600;832953;2491900;29065000;6422300;2941800;#N/A N/A;10989101;1451000;6581594;3229800;1425100;3161403;11371000;2512600;2579100;#N/A N/A;2808700;5640800;1599200;9496600;2374700;6773200;8478000;#N/A N/A;25098200;8060200;16208900
16/01/09;97355349;#N/A N/A;3938000;1532600;398500;521030;2087300;3853420;3627810;2825000;5663000;3762500;73838500;2649183;3970200;221300;4974800;1043000;7480690;3352500;5456990;3157000;13408784;4564500;3992700;3025867;31363426;3630200;4957200;2867900;4937100;6812300;1987200;7884300;1698200;1494300;9675000;#N/A N/A;1181200;5396091;29388078;1057500;37959600;8538160;#N/A N/A;#N/A N/A;2164574;3991500;4094200;6195200;1792900;4772000;39114201;7284300;27158300;#N/A N/A;10073200;2005900;1138500;4764500;14785000;3698500;#N/A N/A;2926500;3091700;2257800;9198200;3107300;5423600;6969500;36613708;5122000;1895800;#N/A N/A;2833100;817558;2589000;16691400;6380100;4020600;#N/A N/A;14645187;1575100;8211346;3463900;1261700;2535678;12161800;2443700;3068500;#N/A N/A;2663900;4898800;2055900;7520400;3254100;10022800;7206700;#N/A N/A;26992500;7250100;13684600
19/01/09;97355349;#N/A N/A;3938000;1532600;398500;521030;2087300;3853420;3627810;2825000;5663000;3762500;73838500;2649183;3970200;221300;4974800;1043000;7480690;3352500;5456990;3157000;13408784;4564500;3992700;3025867;31363426;3630200;4957200;2867900;4937100;6812300;1987200;7884300;1698200;1494300;9675000;#N/A N/A;1181200;5396091;29388078;1057500;37959600;8538160;#N/A N/A;#N/A N/A;2164574;3991500;4094200;6195200;1792900;4772000;39114201;7284300;27158300;#N/A N/A;10073200;2005900;1138500;4764500;14785000;3698500;#N/A N/A;2926500;3091700;2257800;9198200;3107300;5423600;6969500;36613708;5122000;1895800;#N/A N/A;2833100;817558;2589000;16691400;6380100;4020600;#N/A N/A;14645187;1575100;8211346;3463900;1261700;2535678;12161800;2443700;3068500;#N/A N/A;2663900;4898800;2055900;7520400;3254100;10022800;7206700;#N/A N/A;26992500;7250100;13684600
20/01/09;82774034;#N/A N/A;2321200;1812500;352200;785160;3510800;3788090;3198298;2427500;7651000;4517300;71114300;1861203;11340200;417500;5245400;2286500;7515390;3164300;5012728;2203200;11101739;4322700;4044400;3284491;25789656;3645900;3889900;2413800;6629500;4270100;1913000;6882000;2209000;1457200;11059000;#N/A N/A;1094900;4433573;10037564;1214900;31006800;7765356;#N/A N/A;#N/A N/A;2331976;6498600;3302300;5843300;1803500;4420100;28256105;7115000;36104900;#N/A N/A;11931600;2406500;940500;2812400;12287000;3356000;#N/A N/A;2456700;5098000;1980400;9564100;2837900;4508400;6878900;34544044;5291200;2140600;#N/A N/A;2521700;1182071;2558500;15855500;5060300;3120500;#N/A N/A;10448807;1199000;7063160;3610900;1230700;3910493;11135900;3031200;2390033;#N/A N/A;2183300;5695200;1470500;11321100;3401200;14159200;6193800;#N/A N/A;37069000;8109200;12841200
21/01/09;112738577;#N/A N/A;2918700;1789900;388500;562605;2573800;4584581;2423829;2151900;6702400;2689700;75621000;2326589;6651400;905700;6193500;1211000;6303500;2657200;4792858;2516000;10881410;5970200;3810200;2950042;25500709;3118100;4626500;2607300;4756600;4950700;1876200;6278500;2113700;1857100;16270100;#N/A N/A;993400;3399914;8200603;892600;39061400;8999586;#N/A N/A;#N/A N/A;2110368;5861000;3696900;5036300;1423200;6319800;22967291;8487600;30621600;#N/A N/A;7254200;1851500;907100;3589600;13416000;2741400;#N/A N/A;2601000;4149700;1650900;9279600;2312000;5172900;8341500;29317786;4772400;2718100;#N/A N/A;3755900;628222;2741500;13843900;5222200;2907200;#N/A N/A;8654225;981900;10362654;3845100;1187600;3820012;13823400;3158000;2710233;#N/A N/A;2221500;6181800;2139100;17666000;3304100;10946800;6415600;#N/A N/A;30289700;11216000;13279300
22/01/09;136180912;#N/A N/A;3001200;2381800;812100;404310;2764600;3633572;3644445;2507800;4021000;2513300;53940400;1370777;4236200;351300;4205100;1350500;5481200;4520300;4179994;2731000;10811157;3678200;3154500;3327603;24749243;4162700;3749900;3102200;4586900;5215100;2635300;6478100;2196300;1230000;10347600;#N/A N/A;862100;3573502;12248942;947800;28999900;7042352;#N/A N/A;#N/A N/A;3780382;3599800;3229200;6182900;1633700;3625800;33600378;7041500;27752200;#N/A N/A;8972200;1817000;1750000;3695500;6015000;3863400;#N/A N/A;2576100;3805300;1220400;5544900;2338100;4555200;8125600;93535283;4812800;2335500;#N/A N/A;2322800;607241;2563500;12827300;6214200;4004800;#N/A N/A;12812254;1169400;10248618;3487200;1303200;3218687;7747000;3882800;3251033;#N/A N/A;4025300;7871400;1637700;9595900;2428500;7590000;6232200;#N/A N/A;16768400;8291200;10642300
23/01/09;75672338;#N/A N/A;2042700;1287200;390100;382690;1970200;4734170;2895950;2093600;5666600;1990700;46279000;3219048;3047900;236600;3496700;2005000;5727000;4270500;3636064;2336000;11086525;5587600;2504200;2442965;27526541;4090500;2798400;1652100;4700500;6487800;2190400;5434100;1581900;1041300;12249400;#N/A N/A;1292300;2477805;9143297;504600;46064600;6970506;#N/A N/A;#N/A N/A;4500194;3554500;4083400;5460500;1040300;3283200;28795601;6381100;18144900;#N/A N/A;9249200;1847700;1312200;3227100;7088000;2739000;#N/A N/A;2243500;2895300;1418000;4760400;2667800;3589500;9194500;49125299;3442800;1558200;#N/A N/A;2281000;687910;2069100;19087200;5506400;2302000;#N/A N/A;11225940;1221500;9053284;3722500;1195000;2079920;8483500;3075100;2186066;#N/A N/A;2988600;3813600;1425400;6766100;2283400;5372800;4187700;#N/A N/A;13194100;6120600;13108300
26/01/09;63834316;#N/A N/A;2090800;1225100;555400;311980;1938300;3946832;2831872;1888000;4944000;1647200;40088000;1914666;2842500;227600;3156000;1151500;3938490;7291200;3062664;1342200;8560579;2676300;2436800;1767387;20865968;2189600;3523000;2196000;2743900;7446600;1452800;6721100;1233500;1319600;8129300;#N/A N/A;786000;3761702;11995462;888500;24153700;6904460;#N/A N/A;#N/A N/A;2330116;2785500;3337200;7163600;1526500;3336600;21646336;4772800;15524700;#N/A N/A;8900000;1845500;751000;2470500;5982000;3503400;#N/A N/A;1876400;2916600;1575600;4220400;2022300;2958400;5338900;38046787;2871200;1411900;#N/A N/A;2289400;500458;2252800;31775500;4797700;2133500;#N/A N/A;10709149;1180800;11404040;3046900;1011300;1987030;11053400;3429800;1534333;#N/A N/A;2228900;2958000;1547700;7940000;2140200;5564400;7158500;#N/A N/A;11543000;4990300;11607300
27/01/09;52378081;#N/A N/A;1955800;1240300;432800;214845;1856500;4803905;3854258;1791600;5087400;1852500;29998900;1868922;2696000;159400;4501000;800000;3145490;2788100;3158664;1867600;7824282;3087500;2455800;1768185;22042680;4213500;2671300;3090300;3713900;5679800;1256200;7650800;1401000;1579600;8552000;#N/A N/A;844000;2760643;7748808;754500;24520000;6580120;#N/A N/A;#N/A N/A;2462485;2622600;2792700;5089500;1240900;2921200;19167896;4623300;11620500;#N/A N/A;5958000;1195100;817100;2889200;6494000;2551700;#N/A N/A;1833500;2180500;1445400;3611700;1508200;2245800;4513700;26972051;2770400;2099000;#N/A N/A;1890100;491078;1382500;20329600;3150700;2502700;#N/A N/A;10881519;1093100;10276546;2040400;1217000;1424768;6240800;2738300;1741566;#N/A N/A;3156600;4870800;1087900;6216300;1840900;4985600;5773100;#N/A N/A;15462200;4603900;11691200
28/01/09;72568965;#N/A N/A;4795900;1105600;437900;472405;2482700;3869492;3550075;2028500;6026400;2718500;59874900;1871174;5610600;337900;4043100;1202500;6831720;2452100;3879090;2136800;11025482;4470900;4775000;2109881;26453345;1995800;4836500;2582600;3680900;4237700;1430800;6815100;1349000;1273500;6697500;#N/A N/A;1127400;2549374;8863931;1395300;24311400;11482328;#N/A N/A;#N/A N/A;3530861;5117000;2699100;5216800;1309600;5163100;24363686;5710600;22564900;#N/A N/A;5590800;1530600;831500;4133900;7625000;2650800;#N/A N/A;2233900;4582400;1598300;4605500;2461700;4317600;10383500;28436072;3214400;1802200;#N/A N/A;2424900;436408;1431300;21998500;6868700;2393200;#N/A N/A;12187981;1534500;15578764;2943700;1302200;3817603;9834700;3210700;2634566;#N/A N/A;3024000;4405600;1876900;11989200;1758800;8888000;7455200;#N/A N/A;26807300;5301800;11984000
29/01/09;51066477;#N/A N/A;6223400;1024700;379800;341080;3768800;3324630;7854870;2185400;4463300;2543000;34642900;1243287;3398100;317800;3759100;1166000;3244540;2554400;3689330;2923400;9123351;4167100;4041800;1956497;24712169;1869600;3852500;1740700;3459400;6342100;1365700;5446900;1345000;1070800;7081000;#N/A N/A;864700;3006953;8358852;1665700;17834200;6028672;#N/A N/A;#N/A N/A;3376706;3020000;4086000;4461100;2253400;2718900;22153514;5216300;15036300;#N/A N/A;6848000;1662700;743700;2384100;6077000;3183600;#N/A N/A;2337500;2958500;1885900;6158900;1573900;2831500;6199800;21770006;3152400;1057400;#N/A N/A;2684500;345293;2196100;14208400;3931100;2766100;#N/A N/A;16143747;1475300;14913710;2381300;1123000;3544274;8926100;3726100;2333900;#N/A N/A;2155100;2912200;1807900;8301000;2026300;6574400;5251200;#N/A N/A;17686000;5351000;7067400
30/01/09;55720574;#N/A N/A;4873700;1420400;448700;482445;4209300;3316394;14656158;2133000;4629400;3373200;42179300;1550453;3455300;302600;3665600;1201000;3975200;3745700;4317910;3177000;9428698;3764500;3592500;2523612;32764188;2868500;4649500;2033700;4301600;7426500;1774200;5748600;2422300;1661800;7740300;#N/A N/A;1719900;3068109;9566824;1065700;29131600;6168882;#N/A N/A;#N/A N/A;2500553;2962600;3953000;6130800;2378300;3010900;21209809;5443600;19258500;#N/A N/A;6857400;3061300;792700;5276200;10701000;2664500;#N/A N/A;2543600;2928400;2222200;6634100;1939500;3270900;8091100;24598163;3816800;1625500;#N/A N/A;3212400;720444;2194400;16949000;7406800;4900200;#N/A N/A;9371733;1222600;16043962;2883200;1609700;4521452;10773900;3937500;2647500;#N/A N/A;2462600;3369200;2920500;7290400;2594900;8308000;5258100;#N/A N/A;18623600;5525900;12706500
02/02/09;55676488;#N/A N/A;4092200;1071200;304200;340710;2681500;2673417;8385136;2358400;3486600;2626900;51388800;1380898;3649700;230100;6124500;836500;3489310;2844600;2883232;2082200;6177441;3324700;3242300;2086067;22708046;1944800;3187300;1878700;3763800;9400200;1650700;6490500;3193700;1434400;6426200;#N/A N/A;1470400;2209546;7756866;795000;28710100;5954314;#N/A N/A;#N/A N/A;2851151;2598500;2496500;4315200;2120200;3459700;27593675;3382800;12322100;#N/A N/A;4719800;1696300;931000;3659000;5677000;2173500;#N/A N/A;1606700;1927700;2446900;5647000;1476500;2472100;5488800;36541239;4041600;1150400;#N/A N/A;1982700;952743;1870900;16953100;4902300;4133600;#N/A N/A;7955487;1397900;9518596;2261200;1106100;2746278;6703700;4927000;2077100;#N/A N/A;2169800;2775800;2066400;6570600;2032000;6091200;3674500;#N/A N/A;13532800;6416300;9686700
